timestamp,occupancy,is_weekend,temp_outside,energy_kwh,hour,day_of_week,date,cluster,cluster_label
2025-12-30 05:32:16.485070,1,0,31.2,9.56,5,1,2025-12-30,0,high_usage
2025-12-30 06:32:16.485070,1,0,33.8,9.96,6,1,2025-12-30,0,high_usage
2025-12-30 07:32:16.485070,20,0,33.9,20.83,7,1,2025-12-30,0,high_usage
2025-12-30 08:32:16.485070,39,0,35.4,23.09,8,1,2025-12-30,0,high_usage
2025-12-30 09:32:16.485070,36,0,35.4,22.75,9,1,2025-12-30,0,high_usage
2025-12-30 10:32:16.485070,51,0,36.7,24.34,10,1,2025-12-30,0,high_usage
2025-12-30 11:32:16.485070,61,0,38.3,25.52,11,1,2025-12-30,0,high_usage
2025-12-30 12:32:16.485070,49,0,38.3,24.95,12,1,2025-12-30,0,high_usage
2025-12-30 13:32:16.485070,57,0,37.4,25.8,13,1,2025-12-30,0,high_usage
2025-12-30 14:32:16.485070,71,0,36.9,24.98,14,1,2025-12-30,0,high_usage
2025-12-30 15:32:16.485070,59,0,36.4,24.32,15,1,2025-12-30,0,high_usage
2025-12-30 16:32:16.485070,35,0,35.4,23.1,16,1,2025-12-30,0,high_usage
2025-12-30 17:32:16.485070,35,0,33.5,22.34,17,1,2025-12-30,0,high_usage
2025-12-30 18:32:16.485070,17,0,35.7,22.18,18,1,2025-12-30,0,high_usage
2025-12-30 19:32:16.485070,23,0,30.2,17.15,19,1,2025-12-30,0,high_usage
2025-12-30 20:32:16.485070,2,0,30.3,10.38,20,1,2025-12-30,0,high_usage
2025-12-30 21:32:16.485070,2,0,27.8,10.18,21,1,2025-12-30,0,high_usage
2025-12-30 22:32:16.485070,2,0,30.3,9.88,22,1,2025-12-30,0,high_usage
2025-12-30 23:32:16.485070,1,0,28.7,9.87,23,1,2025-12-30,0,high_usage
2025-12-31 00:32:16.485070,2,0,27.6,9.86,0,2,2025-12-31,0,high_usage
2025-12-31 01:32:16.485070,1,0,28.4,9.95,1,2,2025-12-31,0,high_usage
2025-12-31 02:32:16.485070,2,0,30.5,9.77,2,2,2025-12-31,0,high_usage
2025-12-31 03:32:16.485070,1,0,27.7,9.5,3,2,2025-12-31,0,high_usage
2025-12-31 04:32:16.485070,1,0,29.7,9.73,4,2,2025-12-31,0,high_usage
2025-12-31 05:32:16.485070,2,0,31.7,10.39,5,2,2025-12-31,0,high_usage
2025-12-31 06:32:16.485070,1,0,31.4,10.2,6,2,2025-12-31,0,high_usage
2025-12-31 07:32:16.485070,21,0,31.8,18.5,7,2,2025-12-31,0,high_usage
2025-12-31 08:32:16.485070,36,0,33.6,21.7,8,2,2025-12-31,0,high_usage
2025-12-31 09:32:16.485070,40,0,35.2,23.3,9,2,2025-12-31,0,high_usage
2025-12-31 10:32:16.485070,57,0,36.6,24.41,10,2,2025-12-31,0,high_usage
2025-12-31 11:32:16.485070,61,0,37.5,25.0,11,2,2025-12-31,0,high_usage
2025-12-31 12:32:16.485070,61,0,35.0,24.07,12,2,2025-12-31,0,high_usage
2025-12-31 13:32:16.485070,54,0,36.1,23.96,13,2,2025-12-31,0,high_usage
2025-12-31 14:32:16.485070,61,0,37.6,24.73,14,2,2025-12-31,0,high_usage
2025-12-31 15:32:16.485070,61,0,37.5,25.78,15,2,2025-12-31,0,high_usage
2025-12-31 16:32:16.485070,36,0,33.1,21.6,16,2,2025-12-31,0,high_usage
2025-12-31 17:32:16.485070,42,0,33.5,22.14,17,2,2025-12-31,0,high_usage
2025-12-31 18:32:16.485070,21,0,30.2,19.14,18,2,2025-12-31,0,high_usage
2025-12-31 19:32:16.485070,19,0,31.9,18.42,19,2,2025-12-31,0,high_usage
2025-12-31 20:32:16.485070,2,0,31.3,10.44,20,2,2025-12-31,0,high_usage
2025-12-31 21:32:16.485070,1,0,27.9,10.31,21,2,2025-12-31,0,high_usage
2025-12-31 22:32:16.485070,1,0,29.5,10.54,22,2,2025-12-31,0,high_usage
2025-12-31 23:32:16.485070,2,0,27.8,10.03,23,2,2025-12-31,0,high_usage
2026-01-01 00:32:16.485070,2,0,25.8,9.43,0,3,2026-01-01,0,high_usage
2026-01-01 01:32:16.485070,2,0,27.3,10.69,1,3,2026-01-01,0,high_usage
2026-01-01 02:32:16.485070,2,0,29.2,9.78,2,3,2026-01-01,0,high_usage
2026-01-01 03:32:16.485070,2,0,29.9,9.81,3,3,2026-01-01,0,high_usage
2026-01-01 04:32:16.485070,1,0,31.3,9.96,4,3,2026-01-01,0,high_usage
2026-01-01 05:32:16.485070,2,0,30.8,9.48,5,3,2026-01-01,0,high_usage
2026-01-01 06:32:16.485070,2,0,34.6,9.62,6,3,2026-01-01,0,high_usage
2026-01-01 07:32:16.485070,20,0,33.9,19.57,7,3,2026-01-01,0,high_usage
2026-01-01 08:32:16.485070,38,0,35.3,24.04,8,3,2026-01-01,0,high_usage
2026-01-01 09:32:16.485070,38,0,35.9,22.61,9,3,2026-01-01,0,high_usage
2026-01-01 10:32:16.485070,69,0,39.1,25.7,10,3,2026-01-01,0,high_usage
2026-01-01 11:32:16.485070,52,0,37.6,24.45,11,3,2026-01-01,0,high_usage
2026-01-01 12:32:16.485070,60,0,37.7,24.63,12,3,2026-01-01,0,high_usage
2026-01-01 13:32:16.485070,67,0,37.2,24.7,13,3,2026-01-01,0,high_usage
2026-01-01 14:32:16.485070,53,0,38.6,25.37,14,3,2026-01-01,0,high_usage
2026-01-01 15:32:16.485070,68,0,36.2,25.54,15,3,2026-01-01,0,high_usage
2026-01-01 16:32:16.485070,35,0,35.3,23.0,16,3,2026-01-01,0,high_usage
2026-01-01 17:32:16.485070,37,0,34.3,21.98,17,3,2026-01-01,0,high_usage
2026-01-01 18:32:16.485070,19,0,35.2,22.41,18,3,2026-01-01,0,high_usage
2026-01-01 19:32:16.485070,18,0,30.2,18.02,19,3,2026-01-01,0,high_usage
2026-01-01 20:32:16.485070,2,0,30.7,9.93,20,3,2026-01-01,0,high_usage
2026-01-01 21:32:16.485070,1,0,27.6,9.24,21,3,2026-01-01,0,high_usage
2026-01-01 22:32:16.485070,1,0,28.2,10.94,22,3,2026-01-01,0,high_usage
2026-01-01 23:32:16.485070,2,0,29.5,10.99,23,3,2026-01-01,0,high_usage
2026-01-02 00:32:16.485070,1,0,26.9,10.33,0,4,2026-01-02,0,high_usage
2026-01-02 01:32:16.485070,2,0,30.7,10.15,1,4,2026-01-02,0,high_usage
2026-01-02 02:32:16.485070,2,0,28.2,10.46,2,4,2026-01-02,0,high_usage
2026-01-02 03:32:16.485070,2,0,28.6,9.73,3,4,2026-01-02,0,high_usage
2026-01-02 04:32:16.485070,2,0,30.1,9.67,4,4,2026-01-02,0,high_usage
2026-01-02 05:32:16.485070,2,0,30.0,9.77,5,4,2026-01-02,0,high_usage
2026-01-02 06:32:16.485070,2,0,30.2,9.81,6,4,2026-01-02,0,high_usage
2026-01-02 07:32:16.485070,18,0,34.6,20.06,7,4,2026-01-02,0,high_usage
2026-01-02 08:32:16.485070,33,0,35.1,22.48,8,4,2026-01-02,0,high_usage
2026-01-02 09:32:16.485070,41,0,36.4,24.82,9,4,2026-01-02,0,high_usage
2026-01-02 10:32:16.485070,62,0,36.7,24.6,10,4,2026-01-02,0,high_usage
2026-01-02 11:32:16.485070,60,0,38.1,25.17,11,4,2026-01-02,0,high_usage
2026-01-02 12:32:16.485070,54,0,36.8,24.01,12,4,2026-01-02,0,high_usage
2026-01-02 13:32:16.485070,57,0,37.4,24.9,13,4,2026-01-02,0,high_usage
2026-01-02 14:32:16.485070,65,0,36.2,24.67,14,4,2026-01-02,0,high_usage
2026-01-02 15:32:16.485070,56,0,37.3,24.01,15,4,2026-01-02,0,high_usage
2026-01-02 16:32:16.485070,40,0,35.1,22.72,16,4,2026-01-02,0,high_usage
2026-01-02 17:32:16.485070,40,0,34.8,22.81,17,4,2026-01-02,0,high_usage
2026-01-02 18:32:16.485070,22,0,33.7,21.65,18,4,2026-01-02,0,high_usage
2026-01-02 19:32:16.485070,19,0,32.2,18.68,19,4,2026-01-02,0,high_usage
2026-01-02 20:32:16.485070,1,0,30.4,10.36,20,4,2026-01-02,0,high_usage
2026-01-02 21:32:16.485070,1,0,28.2,10.32,21,4,2026-01-02,0,high_usage
2026-01-02 22:32:16.485070,1,0,27.4,10.9,22,4,2026-01-02,0,high_usage
2026-01-02 23:32:16.485070,2,0,29.1,9.97,23,4,2026-01-02,0,high_usage
2026-01-03 00:32:16.485070,0,1,26.7,10.84,0,5,2026-01-03,1,low_usage
2026-01-03 01:32:16.485070,0,1,28.1,9.88,1,5,2026-01-03,1,low_usage
2026-01-03 02:32:16.485070,1,1,27.0,11.47,2,5,2026-01-03,1,low_usage
2026-01-03 03:32:16.485070,1,1,27.8,11.27,3,5,2026-01-03,1,low_usage
2026-01-03 04:32:16.485070,1,1,31.1,11.35,4,5,2026-01-03,1,low_usage
2026-01-03 05:32:16.485070,0,1,31.4,10.8,5,5,2026-01-03,1,low_usage
2026-01-03 06:32:16.485070,1,1,31.4,10.83,6,5,2026-01-03,1,low_usage
2026-01-03 07:32:16.485070,0,1,32.8,13.17,7,5,2026-01-03,1,low_usage
2026-01-03 08:32:16.485070,1,1,34.4,12.38,8,5,2026-01-03,1,low_usage
2026-01-03 09:32:16.485070,1,1,38.1,13.06,9,5,2026-01-03,1,low_usage
2026-01-03 10:32:16.485070,2,1,36.7,13.5,10,5,2026-01-03,1,low_usage
2026-01-03 11:32:16.485070,3,1,37.4,13.37,11,5,2026-01-03,1,low_usage
2026-01-03 12:32:16.485070,2,1,35.9,12.83,12,5,2026-01-03,1,low_usage
2026-01-03 13:32:16.485070,3,1,38.2,12.47,13,5,2026-01-03,1,low_usage
2026-01-03 14:32:16.485070,2,1,37.8,13.39,14,5,2026-01-03,1,low_usage
2026-01-03 15:32:16.485070,1,1,33.3,13.01,15,5,2026-01-03,1,low_usage
2026-01-03 16:32:16.485070,0,1,36.9,13.06,16,5,2026-01-03,1,low_usage
2026-01-03 17:32:16.485070,1,1,33.4,13.3,17,5,2026-01-03,1,low_usage
2026-01-03 18:32:16.485070,0,1,31.7,12.78,18,5,2026-01-03,1,low_usage
2026-01-03 19:32:16.485070,1,1,32.2,12.87,19,5,2026-01-03,1,low_usage
2026-01-03 20:32:16.485070,1,1,30.6,10.4,20,5,2026-01-03,1,low_usage
2026-01-03 21:32:16.485070,0,1,28.0,10.54,21,5,2026-01-03,1,low_usage
2026-01-03 22:32:16.485070,1,1,27.9,10.95,22,5,2026-01-03,1,low_usage
2026-01-03 23:32:16.485070,0,1,26.6,10.61,23,5,2026-01-03,1,low_usage
2026-01-04 00:32:16.485070,1,1,28.8,11.75,0,6,2026-01-04,1,low_usage
2026-01-04 01:32:16.485070,0,1,28.5,11.6,1,6,2026-01-04,1,low_usage
2026-01-04 02:32:16.485070,1,1,28.5,11.18,2,6,2026-01-04,1,low_usage
2026-01-04 03:32:16.485070,1,1,26.4,10.88,3,6,2026-01-04,1,low_usage
2026-01-04 04:32:16.485070,1,1,29.4,10.83,4,6,2026-01-04,1,low_usage
2026-01-04 05:32:16.485070,1,1,32.7,10.44,5,6,2026-01-04,1,low_usage
2026-01-04 06:32:16.485070,1,1,30.2,11.27,6,6,2026-01-04,1,low_usage
2026-01-04 07:32:16.485070,1,1,34.0,13.28,7,6,2026-01-04,1,low_usage
2026-01-04 08:32:16.485070,0,1,35.9,12.99,8,6,2026-01-04,1,low_usage
2026-01-04 09:32:16.485070,0,1,37.3,13.42,9,6,2026-01-04,1,low_usage
2026-01-04 10:32:16.485070,3,1,37.2,13.23,10,6,2026-01-04,1,low_usage
2026-01-04 11:32:16.485070,2,1,37.5,12.6,11,6,2026-01-04,1,low_usage
2026-01-04 12:32:16.485070,3,1,37.3,13.74,12,6,2026-01-04,1,low_usage
2026-01-04 13:32:16.485070,2,1,36.6,12.48,13,6,2026-01-04,1,low_usage
2026-01-04 14:32:16.485070,3,1,36.7,13.46,14,6,2026-01-04,1,low_usage
2026-01-04 15:32:16.485070,0,1,36.6,12.38,15,6,2026-01-04,1,low_usage
2026-01-04 16:32:16.485070,0,1,36.2,13.06,16,6,2026-01-04,1,low_usage
2026-01-04 17:32:16.485070,1,1,34.4,12.81,17,6,2026-01-04,1,low_usage
2026-01-04 18:32:16.485070,0,1,33.1,12.99,18,6,2026-01-04,1,low_usage
2026-01-04 19:32:16.485070,0,1,28.8,13.13,19,6,2026-01-04,1,low_usage
2026-01-04 20:32:16.485070,0,1,28.8,11.4,20,6,2026-01-04,1,low_usage
2026-01-04 21:32:16.485070,0,1,28.5,11.18,21,6,2026-01-04,1,low_usage
2026-01-04 22:32:16.485070,0,1,27.5,11.18,22,6,2026-01-04,1,low_usage
2026-01-04 23:32:16.485070,0,1,25.5,11.03,23,6,2026-01-04,1,low_usage
2026-01-05 00:32:16.485070,2,0,25.2,10.17,0,0,2026-01-05,0,high_usage
2026-01-05 01:32:16.485070,1,0,24.6,10.53,1,0,2026-01-05,0,high_usage
2026-01-05 02:32:16.485070,2,0,27.4,10.75,2,0,2026-01-05,0,high_usage
2026-01-05 03:32:16.485070,2,0,26.6,9.63,3,0,2026-01-05,0,high_usage
2026-01-05 04:32:16.485070,1,0,28.4,10.42,4,0,2026-01-05,0,high_usage
2026-01-05 05:32:16.485070,1,0,29.0,9.98,5,0,2026-01-05,0,high_usage
2026-01-05 06:32:16.485070,1,0,32.4,9.64,6,0,2026-01-05,0,high_usage
2026-01-05 07:32:16.485070,22,0,32.1,18.37,7,0,2026-01-05,0,high_usage
2026-01-05 08:32:16.485070,35,0,34.7,23.17,8,0,2026-01-05,0,high_usage
2026-01-05 09:32:16.485070,44,0,34.6,23.46,9,0,2026-01-05,0,high_usage
2026-01-05 10:32:16.485070,60,0,37.5,25.47,10,0,2026-01-05,0,high_usage
2026-01-05 11:32:16.485070,55,0,37.9,25.62,11,0,2026-01-05,0,high_usage
2026-01-05 12:32:16.485070,57,0,36.0,24.13,12,0,2026-01-05,0,high_usage
2026-01-05 13:32:16.485070,58,0,36.2,25.16,13,0,2026-01-05,0,high_usage
2026-01-05 14:32:16.485070,58,0,37.8,25.05,14,0,2026-01-05,0,high_usage
2026-01-05 15:32:16.485070,62,0,35.4,23.94,15,0,2026-01-05,0,high_usage
2026-01-05 16:32:16.485070,38,0,34.3,22.86,16,0,2026-01-05,0,high_usage
2026-01-05 17:32:16.485070,47,0,34.3,22.78,17,0,2026-01-05,0,high_usage
2026-01-05 18:32:16.485070,18,0,31.6,20.29,18,0,2026-01-05,0,high_usage
2026-01-05 19:32:16.485070,21,0,30.4,17.8,19,0,2026-01-05,0,high_usage
2026-01-05 20:32:16.485070,2,0,29.5,10.1,20,0,2026-01-05,0,high_usage
2026-01-05 21:32:16.485070,2,0,27.7,9.97,21,0,2026-01-05,0,high_usage
2026-01-05 22:32:16.485070,1,0,26.3,9.99,22,0,2026-01-05,0,high_usage
2026-01-05 23:32:16.485070,2,0,26.7,11.21,23,0,2026-01-05,0,high_usage
2026-01-06 00:32:16.485070,2,0,27.2,10.22,0,1,2026-01-06,0,high_usage
2026-01-06 01:32:16.485070,2,0,24.1,10.71,1,1,2026-01-06,0,high_usage
2026-01-06 02:32:16.485070,2,0,25.6,10.33,2,1,2026-01-06,0,high_usage
2026-01-06 03:32:16.485070,1,0,29.3,9.81,3,1,2026-01-06,0,high_usage
2026-01-06 04:32:16.485070,2,0,29.8,9.84,4,1,2026-01-06,0,high_usage
2026-01-06 05:32:16.485070,1,0,29.5,10.28,5,1,2026-01-06,0,high_usage
2026-01-06 06:32:16.485070,1,0,33.5,9.68,6,1,2026-01-06,0,high_usage
2026-01-06 07:32:16.485070,19,0,31.3,18.76,7,1,2026-01-06,0,high_usage
2026-01-06 08:32:16.485070,43,0,34.1,22.72,8,1,2026-01-06,0,high_usage
2026-01-06 09:32:16.485070,40,0,35.5,23.71,9,1,2026-01-06,0,high_usage
2026-01-06 10:32:16.485070,66,0,34.7,23.92,10,1,2026-01-06,0,high_usage
2026-01-06 11:32:16.485070,61,0,39.1,26.26,11,1,2026-01-06,0,high_usage
2026-01-06 12:32:16.485070,52,0,35.3,23.09,12,1,2026-01-06,0,high_usage
2026-01-06 13:32:16.485070,55,0,37.1,25.11,13,1,2026-01-06,0,high_usage
2026-01-06 14:32:16.485070,81,0,37.0,26.34,14,1,2026-01-06,0,high_usage
2026-01-06 15:32:16.485070,55,0,33.4,22.85,15,1,2026-01-06,0,high_usage
2026-01-06 16:32:16.485070,47,0,32.6,21.86,16,1,2026-01-06,0,high_usage
2026-01-06 17:32:16.485070,36,0,33.5,22.45,17,1,2026-01-06,0,high_usage
2026-01-06 18:32:16.485070,22,0,28.4,19.25,18,1,2026-01-06,0,high_usage
2026-01-06 19:32:16.485070,19,0,30.4,18.22,19,1,2026-01-06,0,high_usage
2026-01-06 20:32:16.485070,1,0,27.8,10.08,20,1,2026-01-06,0,high_usage
2026-01-06 21:32:16.485070,2,0,26.8,10.25,21,1,2026-01-06,0,high_usage
2026-01-06 22:32:16.485070,1,0,27.0,10.25,22,1,2026-01-06,0,high_usage
2026-01-06 23:32:16.485070,2,0,27.0,10.73,23,1,2026-01-06,0,high_usage
2026-01-07 00:32:16.485070,2,0,26.0,10.21,0,2,2026-01-07,0,high_usage
2026-01-07 01:32:16.485070,2,0,26.2,11.16,1,2,2026-01-07,0,high_usage
2026-01-07 02:32:16.485070,1,0,28.5,10.04,2,2,2026-01-07,0,high_usage
2026-01-07 03:32:16.485070,2,0,27.2,10.19,3,2,2026-01-07,0,high_usage
2026-01-07 04:32:16.485070,2,0,29.5,9.14,4,2,2026-01-07,0,high_usage
2026-01-07 05:32:16.485070,2,0,31.3,9.51,5,2,2026-01-07,0,high_usage
2026-01-07 06:32:16.485070,1,0,28.7,10.15,6,2,2026-01-07,0,high_usage
2026-01-07 07:32:16.485070,21,0,32.4,19.28,7,2,2026-01-07,0,high_usage
2026-01-07 08:32:16.485070,44,0,34.1,22.0,8,2,2026-01-07,0,high_usage
2026-01-07 09:32:16.485070,42,0,36.0,23.83,9,2,2026-01-07,0,high_usage
2026-01-07 10:32:16.485070,57,0,34.4,23.81,10,2,2026-01-07,0,high_usage
2026-01-07 11:32:16.485070,59,0,35.1,24.45,11,2,2026-01-07,0,high_usage
2026-01-07 12:32:16.485070,56,0,36.3,24.23,12,2,2026-01-07,0,high_usage
2026-01-07 13:32:16.485070,55,0,35.5,23.16,13,2,2026-01-07,0,high_usage
2026-01-07 14:32:16.485070,64,0,35.6,24.42,14,2,2026-01-07,0,high_usage
2026-01-07 15:32:16.485070,55,0,34.9,23.64,15,2,2026-01-07,0,high_usage
2026-01-07 16:32:16.485070,34,0,33.9,22.61,16,2,2026-01-07,0,high_usage
2026-01-07 17:32:16.485070,45,0,32.9,21.37,17,2,2026-01-07,0,high_usage
2026-01-07 18:32:16.485070,19,0,33.1,21.39,18,2,2026-01-07,0,high_usage
2026-01-07 19:32:16.485070,22,0,28.9,17.65,19,2,2026-01-07,0,high_usage
2026-01-07 20:32:16.485070,1,0,30.2,9.94,20,2,2026-01-07,0,high_usage
2026-01-07 21:32:16.485070,2,0,26.7,10.07,21,2,2026-01-07,0,high_usage
2026-01-07 22:32:16.485070,2,0,27.6,9.83,22,2,2026-01-07,0,high_usage
2026-01-07 23:32:16.485070,1,0,23.8,9.56,23,2,2026-01-07,0,high_usage
2026-01-08 00:32:16.485070,2,0,24.5,10.22,0,3,2026-01-08,0,high_usage
2026-01-08 01:32:16.485070,1,0,25.2,9.05,1,3,2026-01-08,0,high_usage
2026-01-08 02:32:16.485070,2,0,27.0,10.28,2,3,2026-01-08,0,high_usage
2026-01-08 03:32:16.485070,2,0,27.9,10.27,3,3,2026-01-08,0,high_usage
2026-01-08 04:32:16.485070,1,0,30.6,9.98,4,3,2026-01-08,0,high_usage
2026-01-08 05:32:16.485070,1,0,29.5,10.2,5,3,2026-01-08,0,high_usage
2026-01-08 06:32:16.485070,2,0,30.2,9.93,6,3,2026-01-08,0,high_usage
2026-01-08 07:32:16.485070,19,0,32.4,18.75,7,3,2026-01-08,0,high_usage
2026-01-08 08:32:16.485070,37,0,32.4,21.54,8,3,2026-01-08,0,high_usage
2026-01-08 09:32:16.485070,41,0,33.9,22.47,9,3,2026-01-08,0,high_usage
2026-01-08 10:32:16.485070,53,0,36.2,23.59,10,3,2026-01-08,0,high_usage
2026-01-08 11:32:16.485070,61,0,36.1,24.15,11,3,2026-01-08,0,high_usage
2026-01-08 12:32:16.485070,57,0,37.1,24.53,12,3,2026-01-08,0,high_usage
2026-01-08 13:32:16.485070,63,0,34.5,24.02,13,3,2026-01-08,0,high_usage
2026-01-08 14:32:16.485070,64,0,35.0,24.7,14,3,2026-01-08,0,high_usage
2026-01-08 15:32:16.485070,62,0,35.7,24.48,15,3,2026-01-08,0,high_usage
2026-01-08 16:32:16.485070,28,0,33.9,22.21,16,3,2026-01-08,0,high_usage
2026-01-08 17:32:16.485070,34,0,33.4,22.03,17,3,2026-01-08,0,high_usage
2026-01-08 18:32:16.485070,19,0,32.9,21.87,18,3,2026-01-08,0,high_usage
2026-01-08 19:32:16.485070,19,0,30.7,17.98,19,3,2026-01-08,0,high_usage
2026-01-08 20:32:16.485070,1,0,29.0,10.1,20,3,2026-01-08,0,high_usage
2026-01-08 21:32:16.485070,2,0,28.3,10.03,21,3,2026-01-08,0,high_usage
2026-01-08 22:32:16.485070,1,0,26.4,9.94,22,3,2026-01-08,0,high_usage
2026-01-08 23:32:16.485070,2,0,26.8,9.88,23,3,2026-01-08,0,high_usage
2026-01-09 00:32:16.485070,1,0,26.9,10.61,0,4,2026-01-09,0,high_usage
2026-01-09 01:32:16.485070,1,0,24.3,10.23,1,4,2026-01-09,0,high_usage
2026-01-09 02:32:16.485070,1,0,28.2,10.76,2,4,2026-01-09,0,high_usage
2026-01-09 03:32:16.485070,1,0,27.6,9.79,3,4,2026-01-09,0,high_usage
2026-01-09 04:32:16.485070,1,0,28.3,9.93,4,4,2026-01-09,0,high_usage
2026-01-09 05:32:16.485070,2,0,27.5,10.26,5,4,2026-01-09,0,high_usage
2026-01-09 06:32:16.485070,2,0,31.9,10.16,6,4,2026-01-09,0,high_usage
2026-01-09 07:32:16.485070,16,0,31.2,18.03,7,4,2026-01-09,0,high_usage
2026-01-09 08:32:16.485070,46,0,33.2,22.98,8,4,2026-01-09,0,high_usage
2026-01-09 09:32:16.485070,38,0,34.6,21.94,9,4,2026-01-09,0,high_usage
2026-01-09 10:32:16.485070,62,0,32.9,22.44,10,4,2026-01-09,0,high_usage
2026-01-09 11:32:16.485070,53,0,37.4,24.9,11,4,2026-01-09,0,high_usage
2026-01-09 12:32:16.485070,50,0,35.3,23.3,12,4,2026-01-09,0,high_usage
2026-01-09 13:32:16.485070,52,0,36.2,24.45,13,4,2026-01-09,0,high_usage
2026-01-09 14:32:16.485070,63,0,34.8,24.02,14,4,2026-01-09,0,high_usage
2026-01-09 15:32:16.485070,57,0,35.3,23.98,15,4,2026-01-09,0,high_usage
2026-01-09 16:32:16.485070,42,0,34.0,22.65,16,4,2026-01-09,0,high_usage
2026-01-09 17:32:16.485070,40,0,30.4,20.98,17,4,2026-01-09,0,high_usage
2026-01-09 18:32:16.485070,21,0,29.8,19.98,18,4,2026-01-09,0,high_usage
2026-01-09 19:32:16.485070,20,0,29.3,17.23,19,4,2026-01-09,0,high_usage
2026-01-09 20:32:16.485070,2,0,28.1,9.5,20,4,2026-01-09,0,high_usage
2026-01-09 21:32:16.485070,1,0,28.7,9.73,21,4,2026-01-09,0,high_usage
2026-01-09 22:32:16.485070,2,0,24.6,10.47,22,4,2026-01-09,0,high_usage
2026-01-09 23:32:16.485070,1,0,26.3,9.68,23,4,2026-01-09,0,high_usage
2026-01-10 00:32:16.485070,0,1,25.5,11.4,0,5,2026-01-10,1,low_usage
2026-01-10 01:32:16.485070,1,1,23.6,10.67,1,5,2026-01-10,1,low_usage
2026-01-10 02:32:16.485070,0,1,25.2,10.4,2,5,2026-01-10,1,low_usage
2026-01-10 03:32:16.485070,0,1,27.4,11.12,3,5,2026-01-10,1,low_usage
2026-01-10 04:32:16.485070,0,1,28.6,10.7,4,5,2026-01-10,1,low_usage
2026-01-10 05:32:16.485070,1,1,31.5,11.68,5,5,2026-01-10,1,low_usage
2026-01-10 06:32:16.485070,0,1,29.8,11.62,6,5,2026-01-10,1,low_usage
2026-01-10 07:32:16.485070,1,1,32.1,13.48,7,5,2026-01-10,1,low_usage
2026-01-10 08:32:16.485070,0,1,33.0,12.85,8,5,2026-01-10,1,low_usage
2026-01-10 09:32:16.485070,0,1,32.3,12.88,9,5,2026-01-10,1,low_usage
2026-01-10 10:32:16.485070,3,1,33.2,12.91,10,5,2026-01-10,1,low_usage
2026-01-10 11:32:16.485070,2,1,37.5,13.42,11,5,2026-01-10,1,low_usage
2026-01-10 12:32:16.485070,3,1,35.3,12.36,12,5,2026-01-10,1,low_usage
2026-01-10 13:32:16.485070,3,1,32.8,13.12,13,5,2026-01-10,1,low_usage
2026-01-10 14:32:16.485070,2,1,33.8,13.01,14,5,2026-01-10,1,low_usage
2026-01-10 15:32:16.485070,1,1,32.2,12.91,15,5,2026-01-10,1,low_usage
2026-01-10 16:32:16.485070,1,1,32.3,12.72,16,5,2026-01-10,1,low_usage
2026-01-10 17:32:16.485070,1,1,30.6,13.12,17,5,2026-01-10,1,low_usage
2026-01-10 18:32:16.485070,1,1,31.1,12.79,18,5,2026-01-10,1,low_usage
2026-01-10 19:32:16.485070,0,1,31.9,13.24,19,5,2026-01-10,1,low_usage
2026-01-10 20:32:16.485070,0,1,31.0,11.14,20,5,2026-01-10,1,low_usage
2026-01-10 21:32:16.485070,1,1,27.3,11.29,21,5,2026-01-10,1,low_usage
2026-01-10 22:32:16.485070,1,1,26.0,10.72,22,5,2026-01-10,1,low_usage
2026-01-10 23:32:16.485070,1,1,26.0,11.08,23,5,2026-01-10,1,low_usage
2026-01-11 00:32:16.485070,1,1,23.0,11.44,0,6,2026-01-11,1,low_usage
2026-01-11 01:32:16.485070,1,1,27.1,11.68,1,6,2026-01-11,1,low_usage
2026-01-11 02:32:16.485070,0,1,28.2,10.83,2,6,2026-01-11,1,low_usage
2026-01-11 03:32:16.485070,0,1,26.3,10.94,3,6,2026-01-11,1,low_usage
2026-01-11 04:32:16.485070,0,1,27.4,11.67,4,6,2026-01-11,1,low_usage
2026-01-11 05:32:16.485070,0,1,30.4,11.47,5,6,2026-01-11,1,low_usage
2026-01-11 06:32:16.485070,0,1,25.8,10.13,6,6,2026-01-11,1,low_usage
2026-01-11 07:32:16.485070,0,1,29.5,12.34,7,6,2026-01-11,1,low_usage
2026-01-11 08:32:16.485070,1,1,32.3,14.13,8,6,2026-01-11,1,low_usage
2026-01-11 09:32:16.485070,0,1,33.1,12.77,9,6,2026-01-11,1,low_usage
2026-01-11 10:32:16.485070,2,1,35.7,13.56,10,6,2026-01-11,1,low_usage
2026-01-11 11:32:16.485070,3,1,33.1,13.03,11,6,2026-01-11,1,low_usage
2026-01-11 12:32:16.485070,2,1,35.1,12.7,12,6,2026-01-11,1,low_usage
2026-01-11 13:32:16.485070,2,1,34.5,13.7,13,6,2026-01-11,1,low_usage
2026-01-11 14:32:16.485070,2,1,34.9,12.69,14,6,2026-01-11,1,low_usage
2026-01-11 15:32:16.485070,0,1,32.5,13.7,15,6,2026-01-11,1,low_usage
2026-01-11 16:32:16.485070,0,1,33.6,12.98,16,6,2026-01-11,1,low_usage
2026-01-11 17:32:16.485070,0,1,30.4,12.56,17,6,2026-01-11,1,low_usage
2026-01-11 18:32:16.485070,1,1,31.0,13.08,18,6,2026-01-11,1,low_usage
2026-01-11 19:32:16.485070,0,1,30.5,13.16,19,6,2026-01-11,1,low_usage
