timestamp,total_electricity_kwh,solar_generation_kwh,water_consumption_l,co2_emissions_kg,co2_saved_kg,temperature,is_weekend,sustainability_score
2026-01-04 10:32:27.475937,26.73,9.04,855,21.92,7.41,28.4,1,75.4
2026-01-04 11:32:27.475937,31.1,10.73,842,25.5,8.8,29.8,1,76.7
2026-01-04 12:32:27.475937,31.38,12.0,713,25.73,9.84,30.0,1,80.8
2026-01-04 13:32:27.475937,32.08,12.22,804,26.3,10.02,30.3,1,82.1
2026-01-04 14:32:27.475937,32.13,10.18,862,26.35,8.35,31.5,1,72.0
2026-01-04 15:32:27.475937,31.77,7.74,956,26.05,6.35,29.5,1,65.7
2026-01-04 16:32:27.475937,26.96,3.28,814,22.11,2.69,28.8,1,59.7
2026-01-04 17:32:27.475937,26.86,0.0,767,22.03,0.0,27.9,1,45.8
2026-01-04 18:32:27.475937,23.56,0.0,795,19.32,0.0,25.6,1,40.1
2026-01-04 19:32:27.475937,27.04,0.0,808,22.17,0.0,27.1,1,42.3
2026-01-04 20:32:27.475937,22.5,0.0,895,18.45,0.0,21.0,1,45.8
2026-01-04 21:32:27.475937,20.55,0.0,658,16.85,0.0,20.0,1,43.7
2026-01-04 22:32:27.475937,22.97,0.0,895,18.84,0.0,20.6,1,42.6
2026-01-04 23:32:27.475937,21.36,0.0,549,17.52,0.0,20.9,1,45.1
2026-01-05 00:32:27.475937,25.17,0.0,434,20.64,0.0,21.3,0,47.5
2026-01-05 01:32:27.475937,23.77,0.0,553,19.49,0.0,20.3,0,46.4
2026-01-05 02:32:27.475937,24.13,0.0,592,19.79,0.0,20.8,0,43.2
2026-01-05 03:32:27.475937,24.19,0.0,517,19.83,0.0,24.0,0,46.5
2026-01-05 04:32:27.475937,23.65,0.0,615,19.39,0.0,22.7,0,46.3
2026-01-05 05:32:27.475937,27.81,0.0,486,22.8,0.0,25.9,0,50.1
2026-01-05 06:32:27.475937,26.77,0.0,402,21.95,0.0,25.8,0,47.2
2026-01-05 07:32:27.475937,26.68,0.0,607,21.88,0.0,25.1,0,47.0
2026-01-05 08:32:27.475937,124.05,4.1,2433,101.72,3.36,30.1,0,18.6
2026-01-05 09:32:27.475937,119.18,8.69,2782,97.73,7.13,27.3,0,30.1
2026-01-05 10:32:27.475937,123.33,9.01,2947,101.13,7.39,31.3,0,27.1
2026-01-05 11:32:27.475937,122.7,10.23,3207,100.62,8.39,29.8,0,21.1
2026-01-05 12:32:27.475937,121.83,10.8,3265,99.9,8.86,29.7,0,25.8
2026-01-05 13:32:27.475937,121.93,11.75,3121,99.98,9.64,29.7,0,27.3
2026-01-05 14:32:27.475937,118.66,11.44,3360,97.3,9.38,28.6,0,27.6
2026-01-05 15:32:27.475937,118.57,6.46,3307,97.23,5.3,27.6,0,27.3
2026-01-05 16:32:27.475937,119.55,4.45,2977,98.03,3.65,27.1,0,21.8
2026-01-05 17:32:27.475937,118.82,0.0,2840,97.43,0.0,27.4,0,17.0
2026-01-05 18:32:27.475937,117.53,0.0,2917,96.37,0.0,26.1,0,20.8
2026-01-05 19:32:27.475937,24.02,0.0,752,19.7,0.0,24.2,0,45.6
2026-01-05 20:32:27.475937,25.21,0.0,606,20.67,0.0,24.4,0,44.0
2026-01-05 21:32:27.475937,24.8,0.0,460,20.33,0.0,22.8,0,43.7
2026-01-05 22:32:27.475937,24.27,0.0,412,19.9,0.0,20.5,0,45.5
2026-01-05 23:32:27.475937,24.98,0.0,380,20.48,0.0,21.6,0,37.4
2026-01-06 00:32:27.475937,25.68,0.0,591,21.06,0.0,17.6,0,44.8
2026-01-06 01:32:27.475937,23.18,0.0,547,19.0,0.0,22.1,0,39.2
2026-01-06 02:32:27.475937,23.65,0.0,502,19.39,0.0,21.2,0,47.4
2026-01-06 03:32:27.475937,25.78,0.0,431,21.14,0.0,22.8,0,42.4
2026-01-06 04:32:27.475937,23.97,0.0,571,19.65,0.0,23.1,0,47.9
2026-01-06 05:32:27.475937,25.31,0.0,608,20.76,0.0,24.9,0,41.0
2026-01-06 06:32:27.475937,24.02,0.0,485,19.7,0.0,24.6,0,44.7
2026-01-06 07:32:27.475937,29.06,0.0,535,23.83,0.0,27.5,0,44.7
2026-01-06 08:32:27.475937,119.15,4.47,2808,97.71,3.67,27.6,0,26.6
2026-01-06 09:32:27.475937,120.67,8.26,2809,98.95,6.77,29.3,0,32.2
2026-01-06 10:32:27.475937,119.82,9.46,2920,98.25,7.76,28.1,0,26.6
2026-01-06 11:32:27.475937,121.09,11.83,2878,99.29,9.7,29.7,0,25.6
2026-01-06 12:32:27.475937,122.44,13.0,2737,100.4,10.66,29.9,0,30.4
2026-01-06 13:32:27.475937,122.35,13.79,2724,100.33,11.31,30.6,0,29.9
2026-01-06 14:32:27.475937,121.82,10.3,2819,99.89,8.45,29.1,0,26.1
2026-01-06 15:32:27.475937,118.55,8.75,2962,97.21,7.18,28.7,0,34.0
2026-01-06 16:32:27.475937,116.4,3.86,2803,95.45,3.17,26.4,0,23.1
2026-01-06 17:32:27.475937,116.87,0.0,3122,95.83,0.0,25.8,0,18.0
2026-01-06 18:32:27.475937,114.6,0.0,2897,93.97,0.0,25.2,0,22.8
2026-01-06 19:32:27.475937,25.52,0.0,491,20.93,0.0,25.4,0,44.6
2026-01-06 20:32:27.475937,22.39,0.0,392,18.36,0.0,22.7,0,44.8
2026-01-06 21:32:27.475937,24.13,0.0,577,19.79,0.0,23.8,0,46.3
2026-01-06 22:32:27.475937,23.84,0.0,539,19.55,0.0,22.0,0,43.3
2026-01-06 23:32:27.475937,24.56,0.0,352,20.14,0.0,22.3,0,44.7
2026-01-07 00:32:27.475937,24.31,0.0,568,19.93,0.0,21.0,0,48.1
2026-01-07 01:32:27.475937,24.02,0.0,481,19.69,0.0,20.6,0,41.1
2026-01-07 02:32:27.475937,24.09,0.0,516,19.75,0.0,20.0,0,47.1
2026-01-07 03:32:27.475937,25.55,0.0,499,20.95,0.0,19.8,0,41.2
2026-01-07 04:32:27.475937,25.6,0.0,649,20.99,0.0,20.2,0,46.5
2026-01-07 05:32:27.475937,24.07,0.0,528,19.74,0.0,21.6,0,42.3
2026-01-07 06:32:27.475937,24.85,0.0,443,20.38,0.0,23.7,0,50.7
2026-01-07 07:32:27.475937,25.58,0.0,557,20.98,0.0,25.9,0,39.8
2026-01-07 08:32:27.475937,117.94,3.46,2948,96.71,2.84,26.3,0,23.6
2026-01-07 09:32:27.475937,118.82,6.76,2643,97.43,5.54,27.6,0,20.3
2026-01-07 10:32:27.475937,120.2,12.01,2712,98.57,9.85,28.6,0,28.5
2026-01-07 11:32:27.475937,120.53,13.25,2368,98.83,10.86,29.6,0,30.8
2026-01-07 12:32:27.475937,121.02,14.95,3300,99.24,12.26,29.8,0,30.9
2026-01-07 13:32:27.475937,118.86,11.85,2571,97.46,9.72,27.8,0,25.4
2026-01-07 14:32:27.475937,122.68,8.73,3145,100.59,7.16,29.1,0,22.3
2026-01-07 15:32:27.475937,121.28,7.29,2730,99.45,5.98,30.1,0,24.3
2026-01-07 16:32:27.475937,120.05,4.4,3210,98.44,3.61,29.8,0,20.9
2026-01-07 17:32:27.475937,118.87,0.0,3201,97.47,0.0,26.7,0,30.8
2026-01-07 18:32:27.475937,114.26,0.0,2731,93.69,0.0,23.2,0,28.1
2026-01-07 19:32:27.475937,23.59,0.0,676,19.34,0.0,23.3,0,46.9
2026-01-07 20:32:27.475937,24.52,0.0,407,20.1,0.0,20.2,0,49.3
2026-01-07 21:32:27.475937,23.21,0.0,281,19.04,0.0,20.6,0,42.8
2026-01-07 22:32:27.475937,24.17,0.0,484,19.82,0.0,21.9,0,38.0
2026-01-07 23:32:27.475937,23.37,0.0,631,19.16,0.0,20.1,0,46.2
2026-01-08 00:32:27.475937,23.41,0.0,661,19.2,0.0,18.9,0,39.9
2026-01-08 01:32:27.475937,23.64,0.0,572,19.38,0.0,18.1,0,44.9
2026-01-08 02:32:27.475937,24.22,0.0,479,19.86,0.0,17.4,0,44.7
2026-01-08 03:32:27.475937,24.2,0.0,532,19.84,0.0,18.4,0,44.8
2026-01-08 04:32:27.475937,25.62,0.0,486,21.01,0.0,22.8,0,42.6
2026-01-08 05:32:27.475937,24.88,0.0,551,20.4,0.0,23.0,0,46.5
2026-01-08 06:32:27.475937,25.25,0.0,414,20.7,0.0,24.4,0,43.6
2026-01-08 07:32:27.475937,25.64,0.0,495,21.02,0.0,25.2,0,47.6
2026-01-08 08:32:27.475937,116.15,4.03,2446,95.24,3.3,25.3,0,24.0
2026-01-08 09:32:27.475937,119.91,6.65,3626,98.32,5.45,27.7,0,28.5
2026-01-08 10:32:27.475937,119.84,11.29,2949,98.27,9.26,28.9,0,26.4
2026-01-08 11:32:27.475937,120.74,11.69,2628,99.01,9.59,29.1,0,26.6
2026-01-08 12:32:27.475937,120.78,14.59,3555,99.04,11.96,28.1,0,30.1
2026-01-08 13:32:27.475937,120.62,11.98,2736,98.9,9.82,29.0,0,30.1
2026-01-08 14:32:27.475937,120.53,8.57,3016,98.83,7.03,28.3,0,25.8
2026-01-08 15:32:27.475937,118.97,7.1,2919,97.56,5.82,27.5,0,28.9
2026-01-08 16:32:27.475937,117.42,3.79,2981,96.28,3.11,26.5,0,23.2
2026-01-08 17:32:27.475937,115.8,0.0,3400,94.96,0.0,27.0,0,20.2
2026-01-08 18:32:27.475937,116.97,0.0,2856,95.92,0.0,26.4,0,22.5
2026-01-08 19:32:27.475937,25.72,0.0,486,21.09,0.0,22.6,0,41.7
2026-01-08 20:32:27.475937,24.27,0.0,570,19.9,0.0,21.7,0,45.8
2026-01-08 21:32:27.475937,23.38,0.0,548,19.18,0.0,22.1,0,45.7
2026-01-08 22:32:27.475937,24.74,0.0,448,20.29,0.0,20.7,0,42.6
2026-01-08 23:32:27.475937,23.55,0.0,361,19.31,0.0,18.7,0,42.7
2026-01-09 00:32:27.475937,23.4,0.0,510,19.19,0.0,20.5,0,45.2
2026-01-09 01:32:27.475937,23.69,0.0,676,19.42,0.0,17.8,0,42.4
2026-01-09 02:32:27.475937,23.61,0.0,604,19.36,0.0,20.8,0,49.1
2026-01-09 03:32:27.475937,23.77,0.0,566,19.49,0.0,19.7,0,40.8
2026-01-09 04:32:27.475937,24.74,0.0,513,20.28,0.0,22.3,0,40.6
2026-01-09 05:32:27.475937,22.75,0.0,481,18.65,0.0,21.4,0,41.5
2026-01-09 06:32:27.475937,24.57,0.0,650,20.15,0.0,24.5,0,43.3
2026-01-09 07:32:27.475937,25.16,0.0,640,20.63,0.0,24.4,0,47.9
2026-01-09 08:32:27.475937,116.96,3.45,2910,95.91,2.83,26.6,0,23.0
2026-01-09 09:32:27.475937,119.92,7.25,3091,98.34,5.94,27.7,0,20.9
2026-01-09 10:32:27.475937,119.57,9.97,2930,98.05,8.18,28.6,0,31.9
2026-01-09 11:32:27.475937,122.92,11.59,3355,100.79,9.5,28.8,0,22.5
2026-01-09 12:32:27.475937,118.03,14.13,3032,96.78,11.59,27.1,0,34.7
2026-01-09 13:32:27.475937,120.34,10.25,3497,98.68,8.4,29.2,0,29.9
2026-01-09 14:32:27.475937,121.56,11.88,3249,99.68,9.74,29.8,0,27.8
2026-01-09 15:32:27.475937,116.14,6.5,3433,95.24,5.33,25.5,0,27.7
2026-01-09 16:32:27.475937,119.12,4.63,3260,97.68,3.8,27.8,0,26.0
2026-01-09 17:32:27.475937,114.68,0.0,3273,94.03,0.0,24.7,0,18.4
2026-01-09 18:32:27.475937,115.55,0.0,3170,94.75,0.0,24.8,0,19.6
2026-01-09 19:32:27.475937,23.08,0.0,459,18.93,0.0,20.9,0,47.4
2026-01-09 20:32:27.475937,24.52,0.0,481,20.11,0.0,20.8,0,41.0
2026-01-09 21:32:27.475937,25.74,0.0,626,21.11,0.0,21.2,0,45.1
2026-01-09 22:32:27.475937,22.78,0.0,474,18.68,0.0,18.7,0,46.9
2026-01-09 23:32:27.475937,23.98,0.0,599,19.67,0.0,17.9,0,44.4
2026-01-10 00:32:27.475937,22.37,0.0,873,18.34,0.0,20.3,1,42.7
2026-01-10 01:32:27.475937,22.7,0.0,819,18.61,0.0,18.4,1,41.2
2026-01-10 02:32:27.475937,21.78,0.0,887,17.86,0.0,17.6,1,46.6
2026-01-10 03:32:27.475937,22.63,0.0,990,18.55,0.0,21.1,1,43.1
2026-01-10 04:32:27.475937,22.87,0.0,909,18.75,0.0,18.9,1,41.4
2026-01-10 05:32:27.475937,21.43,0.0,891,17.57,0.0,22.7,1,45.9
2026-01-10 06:32:27.475937,21.95,0.0,1044,18.0,0.0,24.0,1,46.9
2026-01-10 07:32:27.475937,23.35,0.0,638,19.14,0.0,24.3,1,41.1
2026-01-10 08:32:27.475937,25.73,3.84,892,21.1,3.15,25.9,1,56.5
2026-01-10 09:32:27.475937,28.75,8.18,784,23.57,6.71,29.1,1,70.6
2026-01-10 10:32:27.475937,26.72,8.87,765,21.91,7.27,27.5,1,79.0
2026-01-10 11:32:27.475937,30.43,13.04,802,24.95,10.69,29.8,1,90.0
2026-01-10 12:32:27.475937,29.53,13.23,842,24.21,10.85,29.9,1,85.7
2026-01-10 13:32:27.475937,26.3,13.21,778,21.57,10.83,26.6,1,93.4
2026-01-10 14:32:27.475937,28.26,12.12,792,23.17,9.94,28.9,1,87.7
2026-01-10 15:32:27.475937,26.78,7.81,778,21.96,6.4,26.8,1,70.9
2026-01-10 16:32:27.475937,24.86,3.9,652,20.39,3.2,25.8,1,62.5
2026-01-10 17:32:27.475937,21.93,0.0,599,17.99,0.0,22.9,1,45.2
2026-01-10 18:32:27.475937,21.89,0.0,762,17.95,0.0,24.9,1,44.4
2026-01-10 19:32:27.475937,24.23,0.0,783,19.87,0.0,22.3,1,42.1
2026-01-10 20:32:27.475937,22.34,0.0,605,18.32,0.0,19.8,1,41.6
2026-01-10 21:32:27.475937,22.25,0.0,696,18.25,0.0,22.5,1,46.1
2026-01-10 22:32:27.475937,22.13,0.0,899,18.15,0.0,18.9,1,45.0
2026-01-10 23:32:27.475937,21.82,0.0,757,17.89,0.0,17.7,1,43.8
2026-01-11 00:32:27.475937,22.56,0.0,638,18.5,0.0,17.9,1,43.5
2026-01-11 01:32:27.475937,22.53,0.0,820,18.48,0.0,16.0,1,41.2
2026-01-11 02:32:27.475937,21.92,0.0,814,17.98,0.0,16.6,1,39.3
2026-01-11 03:32:27.475937,21.3,0.0,668,17.46,0.0,18.6,1,44.6
2026-01-11 04:32:27.475937,20.14,0.0,707,16.52,0.0,19.2,1,37.3
2026-01-11 05:32:27.475937,21.41,0.0,976,17.56,0.0,21.2,1,42.5
2026-01-11 06:32:27.475937,23.79,0.0,768,19.51,0.0,25.2,1,46.5
2026-01-11 07:32:27.475937,23.36,0.0,764,19.15,0.0,25.6,1,40.4
2026-01-11 08:32:27.475937,29.08,3.25,734,23.84,2.66,28.9,1,53.1
2026-01-11 09:32:27.475937,28.11,8.16,664,23.05,6.69,28.5,1,75.6
2026-01-11 10:32:27.475937,25.89,11.71,720,21.23,9.6,26.5,1,88.4
2026-01-11 11:32:27.475937,30.15,13.12,813,24.72,10.76,30.1,1,88.5
2026-01-11 12:32:27.475937,27.53,11.8,712,22.57,9.68,27.8,1,86.6
2026-01-11 13:32:27.475937,30.35,10.56,955,24.89,8.66,30.3,1,79.2
2026-01-11 14:32:27.475937,26.66,8.53,709,21.86,6.99,27.1,1,70.1
2026-01-11 15:32:27.475937,22.43,7.03,976,18.39,5.76,24.8,1,77.5
2026-01-11 16:32:27.475937,24.39,4.26,1054,20.0,3.49,25.8,1,59.3
2026-01-11 17:32:27.475937,21.33,0.0,829,17.49,0.0,24.3,1,43.3
2026-01-11 18:32:27.475937,22.16,0.0,854,18.17,0.0,20.9,1,40.1
2026-01-11 19:32:27.475937,21.69,0.0,836,17.79,0.0,18.3,1,46.0
2026-01-11 20:32:27.475937,21.16,0.0,746,17.35,0.0,23.0,1,48.0
2026-01-11 21:32:27.475937,22.91,0.0,905,18.79,0.0,20.2,1,47.0
2026-01-11 22:32:27.475937,21.25,0.0,808,17.43,0.0,19.4,1,48.5
2026-01-11 23:32:27.475937,22.98,0.0,707,18.84,0.0,17.3,1,43.4
2026-01-12 00:32:27.475937,23.99,0.0,539,19.67,0.0,17.7,0,45.6
2026-01-12 01:32:27.475937,23.79,0.0,511,19.51,0.0,16.8,0,36.9
2026-01-12 02:32:27.475937,23.43,0.0,577,19.21,0.0,17.9,0,45.3
2026-01-12 03:32:27.475937,25.42,0.0,527,20.84,0.0,19.9,0,39.5
2026-01-12 04:32:27.475937,24.93,0.0,433,20.44,0.0,18.3,0,40.5
2026-01-12 05:32:27.475937,22.91,0.0,612,18.79,0.0,21.7,0,45.5
2026-01-12 06:32:27.475937,24.06,0.0,449,19.73,0.0,23.6,0,39.3
2026-01-12 07:32:27.475937,24.25,0.0,528,19.88,0.0,23.9,0,45.4
2026-01-12 08:32:27.475937,117.06,4.31,2981,95.99,3.53,26.6,0,24.9
2026-01-12 09:32:27.475937,117.91,6.85,3224,96.68,5.62,27.9,0,23.9
2026-01-12 10:32:27.475937,116.45,11.23,2798,95.49,9.21,26.7,0,31.6
2026-01-12 11:32:27.475937,119.87,10.84,3047,98.29,8.89,28.7,0,29.4
2026-01-12 12:32:27.475937,119.08,13.29,2727,97.65,10.9,29.3,0,31.3
2026-01-12 13:32:27.475937,121.32,10.98,2894,99.48,9.0,29.6,0,30.6
2026-01-12 14:32:27.475937,119.5,10.02,2539,97.99,8.22,27.4,0,26.2
2026-01-12 15:32:27.475937,116.69,7.27,3163,95.68,5.96,25.1,0,28.5
2026-01-12 16:32:27.475937,114.98,3.3,3087,94.29,2.71,24.8,0,23.3
2026-01-12 17:32:27.475937,114.09,0.0,2809,93.55,0.0,24.6,0,18.8
2026-01-12 18:32:27.475937,111.92,0.0,3134,91.78,0.0,23.7,0,25.3
2026-01-12 19:32:27.475937,23.27,0.0,426,19.08,0.0,20.3,0,43.8
2026-01-12 20:32:27.475937,24.43,0.0,447,20.04,0.0,20.1,0,46.7
2026-01-12 21:32:27.475937,23.88,0.0,577,19.58,0.0,19.7,0,40.4
2026-01-12 22:32:27.475937,23.49,0.0,500,19.26,0.0,17.8,0,41.1
2026-01-12 23:32:27.475937,24.03,0.0,469,19.71,0.0,18.1,0,50.0
2026-01-13 00:32:27.475937,24.31,0.0,419,19.94,0.0,17.4,0,51.1
2026-01-13 01:32:27.475937,22.55,0.0,549,18.49,0.0,18.5,0,50.4
2026-01-13 02:32:27.475937,23.76,0.0,598,19.49,0.0,17.4,0,43.2
2026-01-13 03:32:27.475937,23.25,0.0,592,19.06,0.0,16.5,0,38.9
2026-01-13 04:32:27.475937,25.03,0.0,484,20.52,0.0,19.1,0,42.2
2026-01-13 05:32:27.475937,22.96,0.0,395,18.83,0.0,22.2,0,41.9
2026-01-13 06:32:27.475937,23.4,0.0,521,19.19,0.0,22.1,0,43.9
2026-01-13 07:32:27.475937,24.25,0.0,451,19.89,0.0,22.8,0,47.0
2026-01-13 08:32:27.475937,116.31,3.7,3372,95.38,3.03,26.0,0,24.4
2026-01-13 09:32:27.475937,118.53,6.84,3277,97.2,5.61,27.9,0,22.5
2026-01-13 10:32:27.475937,119.9,8.84,2965,98.32,7.25,28.4,0,21.4
2026-01-13 11:32:27.475937,115.32,11.71,2969,94.56,9.6,25.5,0,27.5
2026-01-13 12:32:27.475937,120.78,10.92,2690,99.04,8.95,28.8,0,27.4
2026-01-13 13:32:27.475937,117.61,11.1,3013,96.44,9.1,25.8,0,31.4
2026-01-13 14:32:27.475937,117.64,11.38,2550,96.47,9.33,27.0,0,29.3
2026-01-13 15:32:27.475937,119.28,7.46,2613,97.81,6.12,28.0,0,29.4
2026-01-13 16:32:27.475937,115.18,3.91,2907,94.45,3.21,23.2,0,20.2
2026-01-13 17:32:27.475937,114.61,0.0,2945,93.98,0.0,22.4,0,16.5
2026-01-13 18:32:27.475937,114.7,0.0,2653,94.05,0.0,23.7,0,20.6
2026-01-13 19:32:27.475937,24.32,0.0,512,19.94,0.0,20.8,0,45.2
2026-01-13 20:32:27.475937,23.7,0.0,367,19.43,0.0,20.2,0,46.3
2026-01-13 21:32:27.475937,24.02,0.0,466,19.69,0.0,18.2,0,42.3
2026-01-13 22:32:27.475937,23.87,0.0,444,19.57,0.0,17.2,0,40.7
2026-01-13 23:32:27.475937,23.87,0.0,358,19.57,0.0,18.3,0,47.7
2026-01-14 00:32:27.475937,24.08,0.0,537,19.74,0.0,17.5,0,43.6
2026-01-14 01:32:27.475937,22.98,0.0,534,18.85,0.0,17.4,0,43.2
2026-01-14 02:32:27.475937,23.19,0.0,542,19.02,0.0,17.6,0,45.6
2026-01-14 03:32:27.475937,24.7,0.0,497,20.26,0.0,15.2,0,43.1
2026-01-14 04:32:27.475937,23.77,0.0,532,19.49,0.0,18.3,0,45.0
2026-01-14 05:32:27.475937,22.9,0.0,492,18.78,0.0,18.8,0,40.2
2026-01-14 06:32:27.475937,25.39,0.0,483,20.82,0.0,22.0,0,41.7
2026-01-14 07:32:27.475937,25.87,0.0,520,21.21,0.0,23.9,0,40.2
2026-01-14 08:32:27.475937,114.24,4.22,2865,93.68,3.46,24.8,0,22.8
2026-01-14 09:32:27.475937,117.39,8.76,2610,96.26,7.18,26.7,0,26.1
2026-01-14 10:32:27.475937,117.86,11.03,2436,96.65,9.04,26.0,0,30.7
2026-01-14 11:32:27.475937,117.11,13.04,2361,96.03,10.69,27.1,0,35.6
2026-01-14 12:32:27.475937,118.91,11.48,2784,97.51,9.41,27.8,0,33.1
2026-01-14 13:32:27.475937,118.78,11.05,3025,97.4,9.06,27.4,0,31.1
2026-01-14 14:32:27.475937,115.18,10.33,2825,94.44,8.47,25.3,0,33.2
2026-01-14 15:32:27.475937,118.03,8.4,3021,96.79,6.89,26.7,0,24.3
2026-01-14 16:32:27.475937,113.2,3.27,3072,92.82,2.68,24.2,0,27.6
2026-01-14 17:32:27.475937,113.03,0.0,2647,92.69,0.0,22.7,0,18.6
2026-01-14 18:32:27.475937,114.74,0.0,2711,94.08,0.0,22.9,0,20.5
2026-01-14 19:32:27.475937,22.52,0.0,722,18.47,0.0,19.9,0,49.1
2026-01-14 20:32:27.475937,23.72,0.0,464,19.45,0.0,21.2,0,47.7
2026-01-14 21:32:27.475937,23.62,0.0,529,19.37,0.0,17.4,0,42.1
2026-01-14 22:32:27.475937,23.91,0.0,318,19.61,0.0,15.6,0,44.6
2026-01-14 23:32:27.475937,24.12,0.0,481,19.78,0.0,18.1,0,46.0
2026-01-15 00:32:27.475937,24.88,0.0,633,20.4,0.0,16.0,0,43.4
2026-01-15 01:32:27.475937,24.54,0.0,521,20.12,0.0,19.3,0,44.4
2026-01-15 02:32:27.475937,24.36,0.0,600,19.97,0.0,16.8,0,44.5
2026-01-15 03:32:27.475937,25.13,0.0,471,20.61,0.0,19.0,0,43.9
2026-01-15 04:32:27.475937,23.91,0.0,499,19.6,0.0,20.5,0,45.2
2026-01-15 05:32:27.475937,24.03,0.0,441,19.7,0.0,19.7,0,49.8
2026-01-15 06:32:27.475937,23.44,0.0,510,19.22,0.0,22.4,0,44.9
2026-01-15 07:32:27.475937,24.9,0.0,539,20.41,0.0,24.4,0,47.3
2026-01-15 08:32:27.475937,114.61,3.72,3098,93.98,3.05,23.9,0,25.1
2026-01-15 09:32:27.475937,116.29,6.29,3141,95.36,5.16,25.8,0,28.8
2026-01-15 10:32:27.475937,116.62,8.95,3307,95.63,7.34,25.7,0,25.5
2026-01-15 11:32:27.475937,119.42,10.21,2826,97.92,8.37,27.0,0,35.6
2026-01-15 12:32:27.475937,115.16,10.63,2689,94.43,8.72,25.5,0,27.6
2026-01-15 13:32:27.475937,114.57,11.34,2956,93.95,9.3,24.9,0,28.0
2026-01-15 14:32:27.475937,118.68,9.99,2746,97.32,8.19,28.0,0,28.8
2026-01-15 15:32:27.475937,115.7,7.59,2746,94.87,6.22,25.1,0,23.6
2026-01-15 16:32:27.475937,118.53,3.42,2756,97.19,2.8,26.5,0,20.6
2026-01-15 17:32:27.475937,112.71,0.0,3095,92.42,0.0,23.0,0,25.2
2026-01-15 18:32:27.475937,112.95,0.0,3556,92.62,0.0,22.6,0,25.6
2026-01-15 19:32:27.475937,23.56,0.0,507,19.32,0.0,20.0,0,44.3
2026-01-15 20:32:27.475937,24.53,0.0,546,20.11,0.0,18.9,0,42.2
2026-01-15 21:32:27.475937,23.58,0.0,398,19.34,0.0,18.4,0,43.5
2026-01-15 22:32:27.475937,24.17,0.0,477,19.82,0.0,17.3,0,41.7
2026-01-15 23:32:27.475937,23.93,0.0,620,19.62,0.0,17.9,0,44.3
2026-01-16 00:32:27.475937,24.32,0.0,502,19.95,0.0,16.2,0,38.3
2026-01-16 01:32:27.475937,24.96,0.0,464,20.47,0.0,15.5,0,43.5
2026-01-16 02:32:27.475937,23.58,0.0,498,19.33,0.0,16.4,0,39.5
2026-01-16 03:32:27.475937,23.27,0.0,463,19.08,0.0,18.7,0,44.7
2026-01-16 04:32:27.475937,23.91,0.0,558,19.61,0.0,21.7,0,48.2
2026-01-16 05:32:27.475937,25.33,0.0,488,20.77,0.0,20.2,0,46.2
2026-01-16 06:32:27.475937,24.18,0.0,485,19.83,0.0,21.6,0,38.2
2026-01-16 07:32:27.475937,23.2,0.0,450,19.02,0.0,20.6,0,40.0
2026-01-16 08:32:27.475937,113.32,3.65,2625,92.92,2.99,23.4,0,30.2
2026-01-16 09:32:27.475937,114.25,7.93,2962,93.69,6.5,24.6,0,27.4
2026-01-16 10:32:27.475937,116.82,10.92,2830,95.79,8.95,25.5,0,29.1
2026-01-16 11:32:27.475937,118.01,10.3,2809,96.77,8.45,28.1,0,24.5
2026-01-16 12:32:27.475937,119.84,11.56,2704,98.27,9.48,28.1,0,31.0
2026-01-16 13:32:27.475937,117.86,13.33,2557,96.65,10.93,27.1,0,33.7
2026-01-16 14:32:27.475937,116.49,11.36,3166,95.53,9.32,26.2,0,35.3
2026-01-16 15:32:27.475937,114.93,8.33,2995,94.24,6.83,26.1,0,29.8
2026-01-16 16:32:27.475937,113.2,3.65,2918,92.82,2.99,23.3,0,19.7
2026-01-16 17:32:27.475937,114.52,0.0,2954,93.91,0.0,22.2,0,23.3
2026-01-16 18:32:27.475937,112.6,0.0,2571,92.33,0.0,20.0,0,28.0
2026-01-16 19:32:27.475937,23.22,0.0,510,19.04,0.0,18.1,0,44.7
2026-01-16 20:32:27.475937,22.77,0.0,590,18.67,0.0,19.6,0,45.1
2026-01-16 21:32:27.475937,24.11,0.0,449,19.77,0.0,16.9,0,44.3
2026-01-16 22:32:27.475937,25.48,0.0,437,20.89,0.0,17.2,0,40.3
2026-01-16 23:32:27.475937,22.4,0.0,412,18.37,0.0,17.2,0,42.9
2026-01-17 00:32:27.475937,22.51,0.0,826,18.46,0.0,14.9,1,42.0
2026-01-17 01:32:27.475937,21.62,0.0,788,17.73,0.0,14.3,1,36.8
2026-01-17 02:32:27.475937,20.27,0.0,644,16.62,0.0,14.9,1,51.6
2026-01-17 03:32:27.475937,22.14,0.0,763,18.15,0.0,15.7,1,44.7
2026-01-17 04:32:27.475937,23.83,0.0,683,19.54,0.0,18.5,1,40.8
2026-01-17 05:32:27.475937,21.2,0.0,738,17.38,0.0,20.2,1,47.6
2026-01-17 06:32:27.475937,21.65,0.0,725,17.75,0.0,20.8,1,43.9
2026-01-17 07:32:27.475937,20.78,0.0,776,17.04,0.0,21.7,1,42.7
2026-01-17 08:32:27.475937,22.85,4.06,760,18.74,3.33,23.8,1,66.1
2026-01-17 09:32:27.475937,22.62,6.3,862,18.55,5.17,23.4,1,73.8
2026-01-17 10:32:27.475937,24.72,8.59,761,20.27,7.04,25.8,1,76.1
2026-01-17 11:32:27.475937,25.54,10.43,1001,20.95,8.55,25.1,1,87.0
