timestamp,hour,heart_rate,resting_hr,hr_variability,is_sleep,is_anomaly
2026-01-08 04:32:41.976005,4,60.2,54.5,51.7,1,0
2026-01-08 05:32:41.976005,5,61.0,59.8,44.3,1,0
2026-01-08 06:32:41.976005,6,70.9,64.9,48.1,0,0
2026-01-08 07:32:41.976005,7,74.1,65.6,37.6,0,0
2026-01-08 08:32:41.976005,8,63.1,57.7,43.5,0,0
2026-01-08 09:32:41.976005,9,60.7,55.7,61.0,0,0
2026-01-08 10:32:41.976005,10,78.9,51.6,30.9,0,0
2026-01-08 11:32:41.976005,11,73.9,58.0,25.5,0,0
2026-01-08 12:32:41.976005,12,73.3,64.2,42.0,0,0
2026-01-08 13:32:41.976005,13,67.7,63.6,52.3,0,0
2026-01-08 14:32:41.976005,14,72.3,55.2,31.0,0,0
2026-01-08 15:32:41.976005,15,76.5,59.4,27.9,0,0
2026-01-08 16:32:41.976005,16,79.0,56.0,39.3,0,0
2026-01-08 17:32:41.976005,17,71.5,53.6,16.0,0,0
2026-01-08 18:32:41.976005,18,62.7,60.4,43.0,0,0
2026-01-08 19:32:41.976005,19,73.3,61.4,49.7,0,0
2026-01-08 20:32:41.976005,20,78.4,59.9,45.6,0,0
2026-01-08 21:32:41.976005,21,78.2,55.3,46.8,0,0
2026-01-08 22:32:41.976005,22,71.4,55.8,48.5,0,0
2026-01-08 23:32:41.976005,23,60.5,55.8,37.4,1,0
2026-01-09 00:32:41.976005,0,58.6,56.5,43.4,1,0
2026-01-09 01:32:41.976005,1,59.7,57.1,37.8,1,0
2026-01-09 02:32:41.976005,2,66.1,57.8,27.7,1,0
2026-01-09 03:32:41.976005,3,58.7,57.3,41.1,1,0
2026-01-09 04:32:41.976005,4,115.6,57.3,38.0,1,1
2026-01-09 05:32:41.976005,5,66.2,60.1,48.1,1,0
2026-01-09 06:32:41.976005,6,68.8,55.8,40.5,0,0
2026-01-09 07:32:41.976005,7,69.8,55.2,56.8,0,0
2026-01-09 08:32:41.976005,8,71.4,55.9,37.0,0,0
2026-01-09 09:32:41.976005,9,68.3,52.9,45.6,0,0
2026-01-09 10:32:41.976005,10,67.5,58.2,47.3,0,0
2026-01-09 11:32:41.976005,11,76.6,59.8,37.5,0,0
2026-01-09 12:32:41.976005,12,64.1,58.7,34.8,0,0
2026-01-09 13:32:41.976005,13,73.6,52.6,40.6,0,0
2026-01-09 14:32:41.976005,14,69.2,58.8,31.0,0,0
2026-01-09 15:32:41.976005,15,62.9,58.1,40.6,0,0
2026-01-09 16:32:41.976005,16,70.3,56.1,31.1,0,0
2026-01-09 17:32:41.976005,17,68.1,58.0,45.4,0,0
2026-01-09 18:32:41.976005,18,73.2,56.6,35.4,0,0
2026-01-09 19:32:41.976005,19,69.1,58.8,49.1,0,0
2026-01-09 20:32:41.976005,20,67.0,60.0,29.2,0,0
2026-01-09 21:32:41.976005,21,81.3,57.7,39.6,0,0
2026-01-09 22:32:41.976005,22,77.0,61.6,38.3,0,0
2026-01-09 23:32:41.976005,23,66.6,55.6,49.9,1,0
2026-01-10 00:32:41.976005,0,53.8,63.4,40.7,1,0
2026-01-10 01:32:41.976005,1,58.7,53.0,45.7,1,0
2026-01-10 02:32:41.976005,2,58.6,57.0,42.3,1,0
2026-01-10 03:32:41.976005,3,62.9,59.4,27.2,1,0
2026-01-10 04:32:41.976005,4,57.5,57.6,39.4,1,0
2026-01-10 05:32:41.976005,5,62.3,59.7,47.0,1,0
2026-01-10 06:32:41.976005,6,72.5,59.8,37.3,0,0
2026-01-10 07:32:41.976005,7,79.3,61.8,44.1,0,0
2026-01-10 08:32:41.976005,8,69.3,55.8,41.0,0,0
2026-01-10 09:32:41.976005,9,74.9,60.4,32.9,0,0
2026-01-10 10:32:41.976005,10,67.0,54.9,43.4,0,0
2026-01-10 11:32:41.976005,11,68.1,55.5,30.1,0,0
2026-01-10 12:32:41.976005,12,67.9,56.5,52.7,0,0
2026-01-10 13:32:41.976005,13,74.2,57.1,16.4,0,0
2026-01-10 14:32:41.976005,14,70.6,62.8,45.8,0,0
2026-01-10 15:32:41.976005,15,79.6,51.6,43.5,0,0
2026-01-10 16:32:41.976005,16,69.5,56.1,45.2,0,0
2026-01-10 17:32:41.976005,17,70.9,58.0,36.3,0,0
2026-01-10 18:32:41.976005,18,67.8,57.7,43.7,0,0
2026-01-10 19:32:41.976005,19,68.3,56.6,40.6,0,0
2026-01-10 20:32:41.976005,20,70.3,63.1,53.5,0,0
2026-01-10 21:32:41.976005,21,76.5,51.4,25.7,0,0
2026-01-10 22:32:41.976005,22,71.6,50.3,54.7,0,0
2026-01-10 23:32:41.976005,23,57.7,56.1,30.5,1,0
2026-01-11 00:32:41.976005,0,55.1,63.8,29.3,1,0
2026-01-11 01:32:41.976005,1,56.2,62.2,48.5,1,0
2026-01-11 02:32:41.976005,2,61.9,58.1,43.0,1,0
2026-01-11 03:32:41.976005,3,65.8,54.9,41.8,1,0
2026-01-11 04:32:41.976005,4,63.8,60.0,53.1,1,0
2026-01-11 05:32:41.976005,5,65.2,56.2,40.7,1,0
2026-01-11 06:32:41.976005,6,72.8,54.7,43.4,0,0
2026-01-11 07:32:41.976005,7,67.7,60.7,47.4,0,0
2026-01-11 08:32:41.976005,8,63.8,56.6,17.2,0,0
2026-01-11 09:32:41.976005,9,68.2,52.3,37.3,0,0
2026-01-11 10:32:41.976005,10,68.6,58.5,38.2,0,0
2026-01-11 11:32:41.976005,11,77.8,55.4,35.0,0,0
2026-01-11 12:32:41.976005,12,73.3,54.0,50.9,0,0
2026-01-11 13:32:41.976005,13,77.2,59.9,24.7,0,0
2026-01-11 14:32:41.976005,14,66.6,61.1,43.9,0,0
2026-01-11 15:32:41.976005,15,74.1,55.6,48.6,0,0
2026-01-11 16:32:41.976005,16,80.5,55.3,28.5,0,0
2026-01-11 17:32:41.976005,17,74.7,56.9,27.8,0,0
2026-01-11 18:32:41.976005,18,69.3,60.4,29.6,0,0
2026-01-11 19:32:41.976005,19,70.0,56.3,31.3,0,0
2026-01-11 20:32:41.976005,20,70.1,53.7,32.9,0,0
2026-01-11 21:32:41.976005,21,74.0,56.7,31.1,0,0
2026-01-11 22:32:41.976005,22,71.2,53.3,36.4,0,0
2026-01-11 23:32:41.976005,23,67.2,60.4,43.7,1,0
2026-01-12 00:32:41.976005,0,65.5,57.7,118.5,1,1
2026-01-12 01:32:41.976005,1,62.6,51.5,31.2,1,0
2026-01-12 02:32:41.976005,2,62.3,61.1,43.5,1,0
2026-01-12 03:32:41.976005,3,64.7,58.4,35.0,1,0
2026-01-12 04:32:41.976005,4,52.0,59.0,46.7,1,0
2026-01-12 05:32:41.976005,5,62.6,60.9,39.7,1,0
2026-01-12 06:32:41.976005,6,65.4,56.9,42.9,0,0
2026-01-12 07:32:41.976005,7,74.9,59.6,41.9,0,0
2026-01-12 08:32:41.976005,8,78.7,54.0,50.5,0,0
2026-01-12 09:32:41.976005,9,78.7,56.2,42.4,0,0
2026-01-12 10:32:41.976005,10,67.8,61.1,37.8,0,0
2026-01-12 11:32:41.976005,11,68.2,58.4,52.9,0,0
2026-01-12 12:32:41.976005,12,68.2,52.6,31.7,0,0
2026-01-12 13:32:41.976005,13,78.3,62.3,35.8,0,0
2026-01-12 14:32:41.976005,14,70.8,61.1,45.8,0,0
2026-01-12 15:32:41.976005,15,66.8,62.2,47.2,0,0
2026-01-12 16:32:41.976005,16,71.2,59.4,40.3,0,0
2026-01-12 17:32:41.976005,17,70.6,54.6,42.3,0,0
2026-01-12 18:32:41.976005,18,67.2,56.1,33.4,0,0
2026-01-12 19:32:41.976005,19,69.9,56.1,45.2,0,0
2026-01-12 20:32:41.976005,20,64.8,59.6,33.5,0,0
2026-01-12 21:32:41.976005,21,74.8,62.1,28.2,0,0
2026-01-12 22:32:41.976005,22,81.4,55.7,36.3,0,0
2026-01-12 23:32:41.976005,23,70.5,59.6,34.0,1,0
2026-01-13 00:32:41.976005,0,52.5,55.2,44.0,1,0
2026-01-13 01:32:41.976005,1,70.0,58.5,41.3,1,0
2026-01-13 02:32:41.976005,2,62.4,64.7,24.0,1,0
2026-01-13 03:32:41.976005,3,69.0,55.8,49.0,1,0
2026-01-13 04:32:41.976005,4,73.5,55.4,39.6,1,0
2026-01-13 05:32:41.976005,5,56.0,54.3,49.9,1,0
2026-01-13 06:32:41.976005,6,68.6,58.9,43.1,0,0
2026-01-13 07:32:41.976005,7,77.2,56.0,31.5,0,0
2026-01-13 08:32:41.976005,8,72.8,59.8,36.9,0,0
2026-01-13 09:32:41.976005,9,74.2,53.6,56.8,0,0
2026-01-13 10:32:41.976005,10,66.5,55.7,46.3,0,0
2026-01-13 11:32:41.976005,11,74.3,62.2,33.8,0,0
2026-01-13 12:32:41.976005,12,63.1,58.1,36.8,0,0
2026-01-13 13:32:41.976005,13,80.3,54.9,39.3,0,0
2026-01-13 14:32:41.976005,14,69.2,59.5,43.0,0,0
2026-01-13 15:32:41.976005,15,76.3,58.7,46.1,0,0
2026-01-13 16:32:41.976005,16,73.2,61.4,38.9,0,0
2026-01-13 17:32:41.976005,17,73.9,58.4,39.2,0,0
2026-01-13 18:32:41.976005,18,70.4,63.8,43.2,0,0
2026-01-13 19:32:41.976005,19,70.7,59.6,47.5,0,0
2026-01-13 20:32:41.976005,20,75.4,57.0,40.8,0,0
2026-01-13 21:32:41.976005,21,79.5,56.1,39.8,0,0
2026-01-13 22:32:41.976005,22,70.2,57.9,44.9,0,0
2026-01-13 23:32:41.976005,23,61.8,57.1,48.8,1,0
2026-01-14 00:32:41.976005,0,70.1,53.4,39.9,1,0
2026-01-14 01:32:41.976005,1,62.7,61.4,52.1,1,0
2026-01-14 02:32:41.976005,2,72.7,56.0,51.9,1,0
2026-01-14 03:32:41.976005,3,52.0,58.9,36.7,1,0
2026-01-14 04:32:41.976005,4,60.5,56.8,55.6,1,0
2026-01-14 05:32:41.976005,5,61.6,54.6,34.8,1,0
2026-01-14 06:32:41.976005,6,60.5,56.0,25.4,0,0
2026-01-14 07:32:41.976005,7,71.1,58.9,36.5,0,0
2026-01-14 08:32:41.976005,8,73.9,57.2,37.1,0,0
2026-01-14 09:32:41.976005,9,47.5,55.5,28.6,0,1
2026-01-14 10:32:41.976005,10,78.7,63.3,43.2,0,0
2026-01-14 11:32:41.976005,11,68.4,59.7,41.9,0,0
2026-01-14 12:32:41.976005,12,65.8,58.2,45.7,0,0
2026-01-14 13:32:41.976005,13,66.4,58.4,39.8,0,0
2026-01-14 14:32:41.976005,14,73.9,58.0,57.2,0,0
2026-01-14 15:32:41.976005,15,69.8,59.6,50.1,0,0
2026-01-14 16:32:41.976005,16,67.3,55.3,44.2,0,0
2026-01-14 17:32:41.976005,17,79.1,61.9,33.2,0,0
2026-01-14 18:32:41.976005,18,81.0,59.0,46.8,0,0
2026-01-14 19:32:41.976005,19,81.5,60.0,36.3,0,0
2026-01-14 20:32:41.976005,20,76.4,54.9,37.5,0,0
2026-01-14 21:32:41.976005,21,73.7,54.9,38.4,0,0
2026-01-14 22:32:41.976005,22,69.5,56.8,45.9,0,0
2026-01-14 23:32:41.976005,23,57.9,62.5,37.6,1,0
2026-01-15 00:32:41.976005,0,66.7,55.7,53.3,1,0
2026-01-15 01:32:41.976005,1,56.9,62.7,50.6,1,0
2026-01-15 02:32:41.976005,2,63.8,54.9,35.9,1,0
2026-01-15 03:32:41.976005,3,60.6,55.1,41.7,1,0
2026-01-15 04:32:41.976005,4,57.2,53.5,39.2,1,0
2026-01-15 05:32:41.976005,5,61.4,57.0,28.1,1,0
2026-01-15 06:32:41.976005,6,70.2,57.1,41.5,0,0
2026-01-15 07:32:41.976005,7,67.9,61.8,47.1,0,0
2026-01-15 08:32:41.976005,8,79.5,59.7,41.2,0,0
2026-01-15 09:32:41.976005,9,73.4,58.6,39.5,0,0
2026-01-15 10:32:41.976005,10,74.0,55.6,35.6,0,0
2026-01-15 11:32:41.976005,11,73.9,56.4,40.2,0,0
2026-01-15 12:32:41.976005,12,64.9,57.2,45.5,0,0
2026-01-15 13:32:41.976005,13,76.3,59.4,30.2,0,0
2026-01-15 14:32:41.976005,14,75.9,60.0,48.1,0,0
2026-01-15 15:32:41.976005,15,73.6,61.3,62.3,0,0
2026-01-15 16:32:41.976005,16,73.3,54.0,42.9,0,0
2026-01-15 17:32:41.976005,17,66.5,64.0,34.8,0,0
2026-01-15 18:32:41.976005,18,65.9,57.6,33.2,0,0
2026-01-15 19:32:41.976005,19,78.0,53.4,39.0,0,0
2026-01-15 20:32:41.976005,20,69.8,58.7,39.8,0,0
2026-01-15 21:32:41.976005,21,75.7,57.7,56.7,0,0
2026-01-15 22:32:41.976005,22,70.7,57.3,50.0,0,0
2026-01-15 23:32:41.976005,23,61.6,55.4,41.4,1,0
2026-01-16 00:32:41.976005,0,59.5,57.9,53.6,1,0
2026-01-16 01:32:41.976005,1,68.1,58.6,44.8,1,0
2026-01-16 02:32:41.976005,2,56.8,59.7,50.0,1,0
2026-01-16 03:32:41.976005,3,61.1,58.4,29.4,1,0
2026-01-16 04:32:41.976005,4,67.2,58.9,36.9,1,0
2026-01-16 05:32:41.976005,5,60.6,59.9,34.6,1,0
2026-01-16 06:32:41.976005,6,80.6,63.7,40.6,0,0
2026-01-16 07:32:41.976005,7,72.6,63.5,58.2,0,0
2026-01-16 08:32:41.976005,8,74.3,59.9,38.6,0,0
2026-01-16 09:32:41.976005,9,81.8,58.9,44.5,0,0
2026-01-16 10:32:41.976005,10,69.1,55.7,41.9,0,0
2026-01-16 11:32:41.976005,11,71.5,52.3,43.2,0,0
2026-01-16 12:32:41.976005,12,70.6,56.9,38.8,0,0
2026-01-16 13:32:41.976005,13,68.1,60.1,30.3,0,0
2026-01-16 14:32:41.976005,14,70.1,58.3,35.8,0,0
2026-01-16 15:32:41.976005,15,64.7,62.2,53.7,0,0
2026-01-16 16:32:41.976005,16,77.3,56.7,40.0,0,0
2026-01-16 17:32:41.976005,17,75.1,57.0,40.6,0,0
2026-01-16 18:32:41.976005,18,68.3,58.5,43.2,0,0
2026-01-16 19:32:41.976005,19,71.5,60.2,37.1,0,0
2026-01-16 20:32:41.976005,20,65.6,64.8,49.6,0,0
2026-01-16 21:32:41.976005,21,77.1,55.4,49.7,0,0
2026-01-16 22:32:41.976005,22,67.4,59.2,39.0,0,0
2026-01-16 23:32:41.976005,23,65.8,63.3,43.3,1,0
2026-01-17 00:32:41.976005,0,61.8,55.6,33.3,1,0
2026-01-17 01:32:41.976005,1,58.6,55.5,29.4,1,0
2026-01-17 02:32:41.976005,2,63.3,57.2,47.5,1,0
2026-01-17 03:32:41.976005,3,63.0,53.6,26.0,1,0
2026-01-17 04:32:41.976005,4,61.5,60.7,31.8,1,0
2026-01-17 05:32:41.976005,5,61.7,66.0,32.1,1,0
2026-01-17 06:32:41.976005,6,137.0,58.9,31.1,0,1
2026-01-17 07:32:41.976005,7,67.0,56.2,38.1,0,0
2026-01-17 08:32:41.976005,8,68.7,53.3,42.7,0,0
2026-01-17 09:32:41.976005,9,72.2,61.0,36.5,0,0
2026-01-17 10:32:41.976005,10,65.5,60.4,30.6,0,0
2026-01-17 11:32:41.976005,11,75.7,63.4,33.0,0,0
2026-01-17 12:32:41.976005,12,79.5,61.5,44.8,0,0
2026-01-17 13:32:41.976005,13,73.0,60.2,34.5,0,0
2026-01-17 14:32:41.976005,14,66.9,56.0,35.7,0,0
2026-01-17 15:32:41.976005,15,65.3,54.2,46.4,0,0
2026-01-17 16:32:41.976005,16,70.3,54.1,46.3,0,0
2026-01-17 17:32:41.976005,17,67.4,58.9,43.5,0,0
2026-01-17 18:32:41.976005,18,74.3,54.3,51.1,0,0
2026-01-17 19:32:41.976005,19,73.4,56.7,51.8,0,0
2026-01-17 20:32:41.976005,20,74.1,59.3,51.4,0,0
2026-01-17 21:32:41.976005,21,65.0,62.3,29.7,0,0
2026-01-17 22:32:41.976005,22,71.6,55.5,42.4,0,0
2026-01-17 23:32:41.976005,23,67.3,59.5,43.0,1,0
2026-01-18 00:32:41.976005,0,63.0,61.2,37.9,1,0
2026-01-18 01:32:41.976005,1,60.8,59.4,43.5,1,0
2026-01-18 02:32:41.976005,2,62.7,57.4,36.0,1,0
2026-01-18 03:32:41.976005,3,65.5,58.3,42.5,1,0
2026-01-18 04:32:41.976005,4,66.7,56.4,47.8,1,0
2026-01-18 05:32:41.976005,5,64.0,60.4,28.7,1,0
2026-01-18 06:32:41.976005,6,74.6,66.9,50.2,0,0
2026-01-18 07:32:41.976005,7,69.4,59.0,30.1,0,0
2026-01-18 08:32:41.976005,8,72.2,57.6,41.9,0,0
2026-01-18 09:32:41.976005,9,70.5,63.2,41.4,0,0
2026-01-18 10:32:41.976005,10,72.5,60.5,44.5,0,0
2026-01-18 11:32:41.976005,11,75.2,64.5,44.5,0,0
2026-01-18 12:32:41.976005,12,70.6,63.9,35.5,0,0
2026-01-18 13:32:41.976005,13,67.0,58.8,33.9,0,0
2026-01-18 14:32:41.976005,14,65.0,61.6,43.6,0,0
2026-01-18 15:32:41.976005,15,69.6,59.7,47.2,0,0
2026-01-18 16:32:41.976005,16,68.2,61.2,38.1,0,0
2026-01-18 17:32:41.976005,17,67.7,53.4,32.2,0,0
2026-01-18 18:32:41.976005,18,71.6,59.9,50.3,0,0
2026-01-18 19:32:41.976005,19,72.4,56.6,31.5,0,0
2026-01-18 20:32:41.976005,20,68.6,55.9,37.6,0,0
2026-01-18 21:32:41.976005,21,71.3,57.8,39.6,0,0
2026-01-18 22:32:41.976005,22,67.6,55.0,33.3,0,0
2026-01-18 23:32:41.976005,23,60.9,57.8,47.9,1,0
2026-01-19 00:32:41.976005,0,65.1,61.2,41.3,1,0
2026-01-19 01:32:41.976005,1,75.1,55.9,27.2,1,0
2026-01-19 02:32:41.976005,2,60.9,55.2,43.7,1,0
2026-01-19 03:32:41.976005,3,67.8,61.5,41.7,1,0
2026-01-19 04:32:41.976005,4,59.3,63.3,29.7,1,0
2026-01-19 05:32:41.976005,5,53.0,63.8,49.4,1,0
2026-01-19 06:32:41.976005,6,73.6,54.7,36.0,0,0
2026-01-19 07:32:41.976005,7,72.8,58.8,27.9,0,0
2026-01-19 08:32:41.976005,8,72.1,58.3,43.2,0,0
2026-01-19 09:32:41.976005,9,75.6,61.3,37.1,0,0
2026-01-19 10:32:41.976005,10,69.9,60.9,49.2,0,0
2026-01-19 11:32:41.976005,11,63.6,54.4,49.9,0,0
2026-01-19 12:32:41.976005,12,71.0,59.1,28.4,0,0
2026-01-19 13:32:41.976005,13,63.5,57.4,42.1,0,0
2026-01-19 14:32:41.976005,14,64.0,59.6,36.5,0,0
2026-01-19 15:32:41.976005,15,64.9,61.5,37.4,0,0
2026-01-19 16:32:41.976005,16,65.4,51.6,43.9,0,0
2026-01-19 17:32:41.976005,17,79.0,54.6,52.6,0,0
2026-01-19 18:32:41.976005,18,80.9,56.5,34.0,0,0
2026-01-19 19:32:41.976005,19,72.4,56.2,51.6,0,0
2026-01-19 20:32:41.976005,20,71.3,57.5,55.3,0,0
2026-01-19 21:32:41.976005,21,64.7,55.3,48.2,0,0
2026-01-19 22:32:41.976005,22,74.8,55.1,22.0,0,0
2026-01-19 23:32:41.976005,23,62.3,48.5,49.7,1,0
2026-01-20 00:32:41.976005,0,60.5,57.6,28.7,1,0
2026-01-20 01:32:41.976005,1,68.1,60.0,42.5,1,0
2026-01-20 02:32:41.976005,2,64.3,59.4,45.0,1,0
2026-01-20 03:32:41.976005,3,61.8,56.9,33.8,1,0
2026-01-20 04:32:41.976005,4,65.0,53.9,29.6,1,0
2026-01-20 05:32:41.976005,5,61.5,50.7,37.3,1,0
2026-01-20 06:32:41.976005,6,71.8,57.1,42.1,0,0
2026-01-20 07:32:41.976005,7,75.6,58.9,47.3,0,0
2026-01-20 08:32:41.976005,8,66.3,52.1,39.2,0,0
2026-01-20 09:32:41.976005,9,71.3,59.2,48.9,0,0
2026-01-20 10:32:41.976005,10,71.5,57.4,19.1,0,0
2026-01-20 11:32:41.976005,11,71.4,63.3,36.7,0,0
2026-01-20 12:32:41.976005,12,73.9,58.5,44.4,0,0
2026-01-20 13:32:41.976005,13,72.5,63.7,44.1,0,0
2026-01-20 14:32:41.976005,14,69.8,55.9,45.9,0,0
2026-01-20 15:32:41.976005,15,62.0,56.4,28.6,0,0
2026-01-20 16:32:41.976005,16,69.1,54.7,34.9,0,0
2026-01-20 17:32:41.976005,17,61.9,57.5,39.0,0,0
2026-01-20 18:32:41.976005,18,76.7,62.8,54.9,0,0
2026-01-20 19:32:41.976005,19,78.9,58.8,35.4,0,0
2026-01-20 20:32:41.976005,20,76.7,57.8,37.5,0,0
2026-01-20 21:32:41.976005,21,70.0,60.2,33.1,0,0
2026-01-20 22:32:41.976005,22,60.8,60.3,46.8,0,0
2026-01-20 23:32:41.976005,23,54.8,64.7,41.7,1,0
2026-01-21 00:32:41.976005,0,58.3,63.9,39.9,1,0
2026-01-21 01:32:41.976005,1,65.7,63.3,39.4,1,0
2026-01-21 02:32:41.976005,2,61.3,60.6,37.2,1,0
2026-01-21 03:32:41.976005,3,57.9,58.4,23.9,1,0
2026-01-21 04:32:41.976005,4,66.1,61.1,37.2,1,0
2026-01-21 05:32:41.976005,5,68.8,58.1,51.0,1,0
2026-01-21 06:32:41.976005,6,56.6,55.1,30.3,0,0
2026-01-21 07:32:41.976005,7,69.1,59.4,43.6,0,0
2026-01-21 08:32:41.976005,8,75.6,65.6,30.2,0,0
2026-01-21 09:32:41.976005,9,72.9,62.5,41.9,0,0
2026-01-21 10:32:41.976005,10,77.7,60.1,40.3,0,0
2026-01-21 11:32:41.976005,11,80.8,63.3,35.1,0,0
2026-01-21 12:32:41.976005,12,127.5,56.9,46.4,0,1
2026-01-21 13:32:41.976005,13,62.4,60.3,40.3,0,0
2026-01-21 14:32:41.976005,14,65.1,59.9,37.3,0,0
2026-01-21 15:32:41.976005,15,75.7,57.7,50.0,0,0
2026-01-21 16:32:41.976005,16,73.2,57.1,25.2,0,0
2026-01-21 17:32:41.976005,17,67.5,59.5,38.8,0,0
2026-01-21 18:32:41.976005,18,71.1,56.5,47.2,0,0
2026-01-21 19:32:41.976005,19,64.1,57.1,36.8,0,0
2026-01-21 20:32:41.976005,20,79.0,57.9,43.7,0,0
2026-01-21 21:32:41.976005,21,67.3,55.3,38.3,0,0
2026-01-21 22:32:41.976005,22,73.8,56.5,26.9,0,0
2026-01-21 23:32:41.976005,23,72.0,54.0,48.1,1,0
2026-01-22 00:32:41.976005,0,65.0,60.5,47.6,1,0
2026-01-22 01:32:41.976005,1,57.6,57.7,36.8,1,0
2026-01-22 02:32:41.976005,2,61.6,54.6,35.6,1,0
2026-01-22 03:32:41.976005,3,140.4,55.3,40.5,1,1
2026-01-22 04:32:41.976005,4,63.7,55.1,43.9,1,0
2026-01-22 05:32:41.976005,5,151.3,57.9,51.1,1,1
2026-01-22 06:32:41.976005,6,71.4,58.3,35.6,0,0
2026-01-22 07:32:41.976005,7,74.6,57.4,32.5,0,0
2026-01-22 08:32:41.976005,8,68.9,62.7,46.5,0,0
2026-01-22 09:32:41.976005,9,71.1,63.5,27.1,0,0
2026-01-22 10:32:41.976005,10,62.2,57.6,51.0,0,0
2026-01-22 11:32:41.976005,11,83.1,59.7,35.6,0,0
2026-01-22 12:32:41.976005,12,71.5,61.0,21.2,0,0
2026-01-22 13:32:41.976005,13,73.9,58.1,40.8,0,0
2026-01-22 14:32:41.976005,14,73.4,56.2,31.6,0,0
2026-01-22 15:32:41.976005,15,68.4,54.9,54.0,0,0
2026-01-22 16:32:41.976005,16,79.5,55.8,46.1,0,0
2026-01-22 17:32:41.976005,17,74.7,55.3,42.6,0,0
2026-01-22 18:32:41.976005,18,69.1,57.7,32.2,0,0
2026-01-22 19:32:41.976005,19,69.3,58.8,19.8,0,0
2026-01-22 20:32:41.976005,20,60.3,58.5,43.9,0,0
2026-01-22 21:32:41.976005,21,69.5,61.6,17.7,0,0
2026-01-22 22:32:41.976005,22,68.2,55.6,25.9,0,0
2026-01-22 23:32:41.976005,23,62.0,57.8,41.0,1,0
2026-01-23 00:32:41.976005,0,58.3,58.1,71.9,1,0
2026-01-23 01:32:41.976005,1,62.9,57.3,40.7,1,0
2026-01-23 02:32:41.976005,2,65.1,56.1,44.6,1,0
2026-01-23 03:32:41.976005,3,56.6,58.8,30.4,1,0
2026-01-23 04:32:41.976005,4,55.9,55.8,36.2,1,0
2026-01-23 05:32:41.976005,5,59.9,59.9,38.2,1,0
2026-01-23 06:32:41.976005,6,75.7,56.1,57.7,0,0
2026-01-23 07:32:41.976005,7,71.6,57.1,42.7,0,0
2026-01-23 08:32:41.976005,8,77.3,56.6,35.9,0,0
2026-01-23 09:32:41.976005,9,76.7,57.9,46.2,0,0
2026-01-23 10:32:41.976005,10,76.1,60.3,43.5,0,0
2026-01-23 11:32:41.976005,11,77.6,61.2,40.0,0,0
2026-01-23 12:32:41.976005,12,72.6,54.6,33.9,0,0
2026-01-23 13:32:41.976005,13,79.4,54.8,40.9,0,0
2026-01-23 14:32:41.976005,14,72.9,58.3,50.6,0,0
2026-01-23 15:32:41.976005,15,80.2,58.4,39.2,0,0
2026-01-23 16:32:41.976005,16,61.7,55.5,41.9,0,0
2026-01-23 17:32:41.976005,17,69.3,59.9,36.8,0,0
2026-01-23 18:32:41.976005,18,76.5,61.0,34.2,0,0
2026-01-23 19:32:41.976005,19,72.4,56.3,22.5,0,0
2026-01-23 20:32:41.976005,20,64.8,53.0,33.9,0,0
2026-01-23 21:32:41.976005,21,75.1,55.3,60.9,0,0
2026-01-23 22:32:41.976005,22,74.6,56.2,39.1,0,0
2026-01-23 23:32:41.976005,23,58.2,52.9,41.2,1,0
2026-01-24 00:32:41.976005,0,144.0,55.9,36.1,1,1
2026-01-24 01:32:41.976005,1,63.2,55.8,48.0,1,0
2026-01-24 02:32:41.976005,2,56.8,58.5,43.8,1,0
2026-01-24 03:32:41.976005,3,63.6,58.1,31.4,1,0
2026-01-24 04:32:41.976005,4,52.5,59.2,52.2,1,0
2026-01-24 05:32:41.976005,5,67.9,66.6,51.0,1,0
2026-01-24 06:32:41.976005,6,75.2,60.4,34.8,0,0
2026-01-24 07:32:41.976005,7,77.9,60.5,39.1,0,0
2026-01-24 08:32:41.976005,8,72.2,54.6,55.1,0,0
2026-01-24 09:32:41.976005,9,66.7,55.9,41.4,0,0
2026-01-24 10:32:41.976005,10,78.1,55.2,49.4,0,0
2026-01-24 11:32:41.976005,11,68.3,54.8,49.4,0,0
2026-01-24 12:32:41.976005,12,65.3,60.7,56.5,0,0
2026-01-24 13:32:41.976005,13,67.5,62.4,33.4,0,0
2026-01-24 14:32:41.976005,14,67.0,55.6,34.5,0,0
2026-01-24 15:32:41.976005,15,70.2,56.4,50.4,0,0
2026-01-24 16:32:41.976005,16,69.1,56.5,53.6,0,0
2026-01-24 17:32:41.976005,17,68.4,55.6,37.4,0,0
2026-01-24 18:32:41.976005,18,74.3,56.3,41.4,0,0
2026-01-24 19:32:41.976005,19,74.2,58.7,43.0,0,0
2026-01-24 20:32:41.976005,20,75.3,57.6,28.5,0,0
2026-01-24 21:32:41.976005,21,69.8,54.2,40.2,0,0
2026-01-24 22:32:41.976005,22,70.2,58.3,33.2,0,0
2026-01-24 23:32:41.976005,23,61.5,61.6,33.0,1,0
2026-01-25 00:32:41.976005,0,57.2,59.0,43.7,1,0
2026-01-25 01:32:41.976005,1,60.3,62.8,33.9,1,0
2026-01-25 02:32:41.976005,2,63.4,54.2,33.4,1,0
2026-01-25 03:32:41.976005,3,54.9,60.9,57.2,1,0
2026-01-25 04:32:41.976005,4,62.6,56.0,34.9,1,0
2026-01-25 05:32:41.976005,5,62.8,61.6,41.2,1,0
