timestamp,energy_kwh,bandwidth_mbps,footfall,aqi,aqi_category,event_attendance,is_weekend
2026-01-04 06:27:03.135504,24.73,173.9,78,69,Moderate,0,1
2026-01-04 07:27:03.135504,31.74,152.5,100,81,Moderate,0,1
2026-01-04 08:27:03.135504,35.96,244.6,99,89,Moderate,0,1
2026-01-04 09:27:03.135504,38.35,166.9,99,104,Unhealthy-SG,0,1
2026-01-04 10:27:03.135504,45.76,178.3,506,104,Unhealthy-SG,0,1
2026-01-04 11:27:03.135504,34.28,258.6,417,94,Moderate,0,1
2026-01-04 12:27:03.135504,43.51,201.6,602,95,Moderate,0,1
2026-01-04 13:27:03.135504,36.71,191.7,461,91,Moderate,0,1
2026-01-04 14:27:03.135504,37.72,150.3,548,84,Moderate,0,1
2026-01-04 15:27:03.135504,36.96,163.5,468,94,Moderate,0,1
2026-01-04 16:27:03.135504,30.02,220.2,500,96,Moderate,0,1
2026-01-04 17:27:03.135504,36.32,220.0,97,111,Unhealthy-SG,0,1
2026-01-04 18:27:03.135504,28.85,162.5,99,123,Unhealthy-SG,0,1
2026-01-04 19:27:03.135504,23.81,192.3,105,105,Unhealthy-SG,0,1
2026-01-04 20:27:03.135504,16.66,231.6,107,87,Moderate,0,1
2026-01-04 21:27:03.135504,15.0,199.4,94,79,Moderate,0,1
2026-01-04 22:27:03.135504,23.21,208.6,87,81,Moderate,0,1
2026-01-04 23:27:03.135504,22.55,192.6,89,66,Moderate,0,1
2026-01-05 00:27:03.135504,30.5,155.7,197,76,Moderate,0,0
2026-01-05 01:27:03.135504,20.4,177.8,191,61,Moderate,0,0
2026-01-05 02:27:03.135504,24.74,141.3,191,64,Moderate,0,0
2026-01-05 03:27:03.135504,26.99,141.4,219,57,Moderate,0,0
2026-01-05 04:27:03.135504,25.41,141.3,219,63,Moderate,0,0
2026-01-05 05:27:03.135504,22.72,151.8,195,55,Moderate,0,0
2026-01-05 06:27:03.135504,26.64,140.7,181,59,Moderate,0,0
2026-01-05 07:27:03.135504,29.1,135.7,214,91,Moderate,0,0
2026-01-05 08:27:03.135504,74.65,151.2,3158,101,Unhealthy-SG,0,0
2026-01-05 09:27:03.135504,76.72,830.8,3701,113,Unhealthy-SG,0,0
2026-01-05 10:27:03.135504,80.29,877.8,3833,123,Unhealthy-SG,0,0
2026-01-05 11:27:03.135504,85.71,925.1,3542,98,Moderate,0,0
2026-01-05 12:27:03.135504,86.33,933.7,4244,96,Moderate,0,0
2026-01-05 13:27:03.135504,91.33,1030.2,4403,98,Moderate,0,0
2026-01-05 14:27:03.135504,85.91,1001.6,3406,98,Moderate,0,0
2026-01-05 15:27:03.135504,80.9,863.2,3962,102,Unhealthy-SG,0,0
2026-01-05 16:27:03.135504,75.99,777.0,3340,77,Moderate,0,0
2026-01-05 17:27:03.135504,76.43,756.4,3336,107,Unhealthy-SG,0,0
2026-01-05 18:27:03.135504,67.55,602.6,2889,103,Unhealthy-SG,0,0
2026-01-05 19:27:03.135504,22.51,666.0,1561,98,Moderate,0,0
2026-01-05 20:27:03.135504,21.36,541.2,1783,81,Moderate,0,0
2026-01-05 21:27:03.135504,23.31,571.3,1527,85,Moderate,0,0
2026-01-05 22:27:03.135504,27.59,543.7,1427,80,Moderate,0,0
2026-01-05 23:27:03.135504,19.19,571.9,203,77,Moderate,0,0
2026-01-06 00:27:03.135504,24.09,136.0,208,57,Moderate,0,0
2026-01-06 01:27:03.135504,21.81,138.6,213,65,Moderate,0,0
2026-01-06 02:27:03.135504,21.21,139.5,201,59,Moderate,0,0
2026-01-06 03:27:03.135504,26.83,116.4,212,72,Moderate,0,0
2026-01-06 04:27:03.135504,20.46,153.8,206,56,Moderate,0,0
2026-01-06 05:27:03.135504,27.61,123.5,208,77,Moderate,0,0
2026-01-06 06:27:03.135504,29.29,138.2,199,67,Moderate,0,0
2026-01-06 07:27:03.135504,25.27,126.6,228,80,Moderate,0,0
2026-01-06 08:27:03.135504,68.33,160.8,3134,104,Unhealthy-SG,0,0
2026-01-06 09:27:03.135504,74.5,797.2,3201,110,Unhealthy-SG,0,0
2026-01-06 10:27:03.135504,82.82,764.2,3571,118,Unhealthy-SG,0,0
2026-01-06 11:27:03.135504,86.61,895.9,3306,94,Moderate,0,0
2026-01-06 12:27:03.135504,87.01,1073.8,3541,88,Moderate,0,0
2026-01-06 13:27:03.135504,87.96,977.6,3954,99,Moderate,0,0
2026-01-06 14:27:03.135504,86.68,1027.3,3640,72,Moderate,0,0
2026-01-06 15:27:03.135504,89.24,1045.0,3383,77,Moderate,0,0
2026-01-06 16:27:03.135504,81.97,925.5,3882,83,Moderate,0,0
2026-01-06 17:27:03.135504,74.65,853.0,3119,104,Unhealthy-SG,0,0
2026-01-06 18:27:03.135504,70.43,579.3,2728,113,Unhealthy-SG,0,0
2026-01-06 19:27:03.135504,26.46,603.4,1392,117,Unhealthy-SG,0,0
2026-01-06 20:27:03.135504,23.35,542.7,1595,69,Moderate,0,0
2026-01-06 21:27:03.135504,29.43,590.0,1264,81,Moderate,0,0
2026-01-06 22:27:03.135504,22.79,587.9,1451,75,Moderate,0,0
2026-01-06 23:27:03.135504,18.55,548.7,221,71,Moderate,0,0
2026-01-07 00:27:03.135504,27.28,156.2,209,63,Moderate,0,0
2026-01-07 01:27:03.135504,20.8,91.0,212,53,Moderate,0,0
2026-01-07 02:27:03.135504,25.39,162.1,182,62,Moderate,0,0
2026-01-07 03:27:03.135504,22.93,186.3,187,38,Good,0,0
2026-01-07 04:27:03.135504,22.11,159.7,185,60,Moderate,0,0
2026-01-07 05:27:03.135504,27.96,134.8,192,70,Moderate,0,0
2026-01-07 06:27:03.135504,24.69,129.0,195,76,Moderate,0,0
2026-01-07 07:27:03.135504,28.12,152.2,220,66,Moderate,0,0
2026-01-07 08:27:03.135504,75.2,150.9,2917,94,Moderate,0,0
2026-01-07 09:27:03.135504,79.68,764.0,3510,97,Moderate,0,0
2026-01-07 10:27:03.135504,85.3,855.7,4160,98,Moderate,0,0
2026-01-07 11:27:03.135504,88.34,984.0,4137,92,Moderate,0,0
2026-01-07 12:27:03.135504,84.05,1034.7,4060,87,Moderate,0,0
2026-01-07 13:27:03.135504,92.09,989.7,4376,89,Moderate,0,0
2026-01-07 14:27:03.135504,93.45,961.8,4181,97,Moderate,0,0
2026-01-07 15:27:03.135504,85.11,1003.7,3778,75,Moderate,0,0
2026-01-07 16:27:03.135504,83.27,855.5,3648,85,Moderate,194,0
2026-01-07 17:27:03.135504,77.38,743.9,3461,101,Unhealthy-SG,296,0
2026-01-07 18:27:03.135504,65.68,569.8,2961,115,Unhealthy-SG,118,0
2026-01-07 19:27:03.135504,24.81,617.6,1471,115,Unhealthy-SG,175,0
2026-01-07 20:27:03.135504,24.89,670.2,1234,83,Moderate,0,0
2026-01-07 21:27:03.135504,21.16,637.0,1383,69,Moderate,0,0
2026-01-07 22:27:03.135504,28.11,611.2,1580,57,Moderate,0,0
2026-01-07 23:27:03.135504,22.01,675.3,199,53,Moderate,0,0
2026-01-08 00:27:03.135504,21.33,153.1,229,65,Moderate,0,0
2026-01-08 01:27:03.135504,22.2,116.2,187,57,Moderate,0,0
2026-01-08 02:27:03.135504,21.1,125.3,217,58,Moderate,0,0
2026-01-08 03:27:03.135504,20.41,155.1,185,60,Moderate,0,0
2026-01-08 04:27:03.135504,29.95,138.7,174,57,Moderate,0,0
2026-01-08 05:27:03.135504,29.04,133.8,197,54,Moderate,0,0
2026-01-08 06:27:03.135504,27.56,116.7,218,63,Moderate,0,0
2026-01-08 07:27:03.135504,24.83,121.1,197,64,Moderate,0,0
2026-01-08 08:27:03.135504,65.77,161.6,3082,99,Moderate,0,0
2026-01-08 09:27:03.135504,71.17,730.3,3022,105,Unhealthy-SG,0,0
2026-01-08 10:27:03.135504,80.2,828.5,3465,114,Unhealthy-SG,0,0
2026-01-08 11:27:03.135504,88.36,881.9,3904,82,Moderate,0,0
2026-01-08 12:27:03.135504,85.07,989.1,3875,81,Moderate,0,0
2026-01-08 13:27:03.135504,85.2,1049.9,4042,99,Moderate,0,0
2026-01-08 14:27:03.135504,90.47,1008.2,4128,87,Moderate,0,0
2026-01-08 15:27:03.135504,84.7,925.3,3854,103,Unhealthy-SG,0,0
2026-01-08 16:27:03.135504,83.85,889.1,3421,92,Moderate,0,0
2026-01-08 17:27:03.135504,72.32,868.7,3448,106,Unhealthy-SG,0,0
2026-01-08 18:27:03.135504,66.24,615.4,2776,103,Unhealthy-SG,0,0
2026-01-08 19:27:03.135504,26.84,575.2,1484,108,Unhealthy-SG,0,0
2026-01-08 20:27:03.135504,23.06,548.0,1289,74,Moderate,0,0
2026-01-08 21:27:03.135504,29.88,630.7,1522,58,Moderate,0,0
2026-01-08 22:27:03.135504,23.37,611.8,1494,56,Moderate,0,0
2026-01-08 23:27:03.135504,26.7,560.5,221,58,Moderate,0,0
2026-01-09 00:27:03.135504,28.89,155.0,207,56,Moderate,0,0
2026-01-09 01:27:03.135504,27.82,166.4,202,63,Moderate,0,0
2026-01-09 02:27:03.135504,25.07,156.8,185,52,Moderate,0,0
2026-01-09 03:27:03.135504,26.56,183.0,190,65,Moderate,0,0
2026-01-09 04:27:03.135504,25.91,136.0,169,72,Moderate,0,0
2026-01-09 05:27:03.135504,29.33,147.8,190,68,Moderate,0,0
2026-01-09 06:27:03.135504,24.82,160.5,187,66,Moderate,0,0
2026-01-09 07:27:03.135504,21.44,150.6,191,62,Moderate,0,0
2026-01-09 08:27:03.135504,72.06,152.8,2644,92,Moderate,0,0
2026-01-09 09:27:03.135504,75.83,782.3,3634,106,Unhealthy-SG,0,0
2026-01-09 10:27:03.135504,83.47,895.1,3963,88,Moderate,0,0
2026-01-09 11:27:03.135504,87.56,886.7,3783,85,Moderate,0,0
2026-01-09 12:27:03.135504,89.03,897.7,3851,80,Moderate,0,0
2026-01-09 13:27:03.135504,85.68,931.9,3968,94,Moderate,0,0
2026-01-09 14:27:03.135504,89.56,929.9,4207,87,Moderate,0,0
2026-01-09 15:27:03.135504,86.02,961.3,3896,76,Moderate,0,0
2026-01-09 16:27:03.135504,84.98,900.5,3843,78,Moderate,294,0
2026-01-09 17:27:03.135504,77.71,792.4,3374,111,Unhealthy-SG,185,0
2026-01-09 18:27:03.135504,71.58,608.6,2741,107,Unhealthy-SG,165,0
2026-01-09 19:27:03.135504,26.38,668.2,1511,112,Unhealthy-SG,165,0
2026-01-09 20:27:03.135504,30.15,647.8,1530,65,Moderate,0,0
2026-01-09 21:27:03.135504,26.01,645.6,1327,57,Moderate,0,0
2026-01-09 22:27:03.135504,25.72,545.9,1711,54,Moderate,0,0
2026-01-09 23:27:03.135504,26.12,518.2,218,57,Moderate,0,0
2026-01-10 00:27:03.135504,16.28,173.1,105,71,Moderate,0,1
2026-01-10 01:27:03.135504,17.58,169.3,106,58,Moderate,0,1
2026-01-10 02:27:03.135504,15.0,191.6,109,65,Moderate,0,1
2026-01-10 03:27:03.135504,20.02,237.4,102,52,Moderate,0,1
2026-01-10 04:27:03.135504,23.64,193.3,92,51,Moderate,0,1
2026-01-10 05:27:03.135504,15.0,198.4,104,71,Moderate,0,1
2026-01-10 06:27:03.135504,29.22,201.7,93,71,Moderate,0,1
2026-01-10 07:27:03.135504,29.07,184.6,122,66,Moderate,0,1
2026-01-10 08:27:03.135504,33.04,143.5,89,90,Moderate,0,1
2026-01-10 09:27:03.135504,40.02,222.4,94,97,Moderate,0,1
2026-01-10 10:27:03.135504,38.24,204.2,455,93,Moderate,0,1
2026-01-10 11:27:03.135504,39.97,224.9,540,88,Moderate,0,1
2026-01-10 12:27:03.135504,42.97,218.1,541,79,Moderate,0,1
2026-01-10 13:27:03.135504,41.0,191.1,507,88,Moderate,0,1
2026-01-10 14:27:03.135504,38.54,166.5,573,79,Moderate,0,1
2026-01-10 15:27:03.135504,35.01,176.5,489,63,Moderate,0,1
2026-01-10 16:27:03.135504,34.9,243.8,494,87,Moderate,0,1
2026-01-10 17:27:03.135504,32.17,207.5,101,117,Unhealthy-SG,0,1
2026-01-10 18:27:03.135504,31.52,208.8,103,97,Moderate,102,1
2026-01-10 19:27:03.135504,23.86,197.7,97,106,Unhealthy-SG,178,1
2026-01-10 20:27:03.135504,15.0,160.0,111,82,Moderate,132,1
2026-01-10 21:27:03.135504,20.72,205.4,90,64,Moderate,205,1
2026-01-10 22:27:03.135504,23.51,264.9,100,64,Moderate,0,1
2026-01-10 23:27:03.135504,20.47,180.3,102,62,Moderate,0,1
2026-01-11 00:27:03.135504,21.83,194.3,106,56,Moderate,0,1
2026-01-11 01:27:03.135504,18.78,180.0,101,63,Moderate,0,1
2026-01-11 02:27:03.135504,19.87,178.1,79,78,Moderate,0,1
2026-01-11 03:27:03.135504,17.98,241.0,89,52,Moderate,0,1
2026-01-11 04:27:03.135504,23.39,177.5,90,63,Moderate,0,1
2026-01-11 05:27:03.135504,20.14,171.4,110,62,Moderate,0,1
2026-01-11 06:27:03.135504,27.64,187.7,105,69,Moderate,0,1
2026-01-11 07:27:03.135504,32.86,172.9,103,71,Moderate,0,1
2026-01-11 08:27:03.135504,34.13,197.8,96,88,Moderate,0,1
2026-01-11 09:27:03.135504,34.44,223.4,100,92,Moderate,0,1
2026-01-11 10:27:03.135504,39.15,171.3,544,104,Unhealthy-SG,0,1
2026-01-11 11:27:03.135504,44.9,179.8,554,78,Moderate,0,1
2026-01-11 12:27:03.135504,44.6,209.6,504,83,Moderate,0,1
2026-01-11 13:27:03.135504,39.35,197.7,524,88,Moderate,0,1
2026-01-11 14:27:03.135504,38.19,140.9,517,86,Moderate,0,1
2026-01-11 15:27:03.135504,40.14,214.5,475,78,Moderate,0,1
2026-01-11 16:27:03.135504,33.69,160.3,536,73,Moderate,0,1
2026-01-11 17:27:03.135504,32.36,195.2,99,95,Moderate,0,1
2026-01-11 18:27:03.135504,33.99,200.2,103,108,Unhealthy-SG,0,1
2026-01-11 19:27:03.135504,20.69,184.1,79,97,Moderate,0,1
2026-01-11 20:27:03.135504,17.31,202.0,92,77,Moderate,0,1
2026-01-11 21:27:03.135504,18.3,176.8,92,66,Moderate,0,1
2026-01-11 22:27:03.135504,15.65,183.2,104,59,Moderate,0,1
2026-01-11 23:27:03.135504,21.06,208.6,109,57,Moderate,0,1
2026-01-12 00:27:03.135504,23.4,136.3,224,59,Moderate,0,0
2026-01-12 01:27:03.135504,31.49,149.6,193,60,Moderate,0,0
2026-01-12 02:27:03.135504,25.63,187.8,187,42,Good,0,0
2026-01-12 03:27:03.135504,28.3,190.0,183,48,Good,0,0
2026-01-12 04:27:03.135504,20.23,172.1,232,58,Moderate,0,0
2026-01-12 05:27:03.135504,21.56,172.1,210,64,Moderate,0,0
2026-01-12 06:27:03.135504,29.5,150.6,195,55,Moderate,0,0
2026-01-12 07:27:03.135504,23.1,151.4,218,61,Moderate,0,0
2026-01-12 08:27:03.135504,72.42,134.1,2832,85,Moderate,0,0
2026-01-12 09:27:03.135504,79.13,741.8,3395,104,Unhealthy-SG,0,0
2026-01-12 10:27:03.135504,80.76,902.0,3615,90,Moderate,0,0
2026-01-12 11:27:03.135504,85.61,927.5,4625,80,Moderate,0,0
2026-01-12 12:27:03.135504,87.27,1004.0,3976,80,Moderate,0,0
2026-01-12 13:27:03.135504,89.9,990.1,4258,68,Moderate,0,0
2026-01-12 14:27:03.135504,89.28,1056.6,3962,82,Moderate,0,0
2026-01-12 15:27:03.135504,84.88,1114.3,4063,97,Moderate,0,0
2026-01-12 16:27:03.135504,80.89,923.8,3847,90,Moderate,0,0
2026-01-12 17:27:03.135504,77.17,805.7,3531,108,Unhealthy-SG,0,0
2026-01-12 18:27:03.135504,70.45,608.1,3052,96,Moderate,0,0
2026-01-12 19:27:03.135504,20.25,627.0,1521,99,Moderate,0,0
2026-01-12 20:27:03.135504,25.26,570.6,1250,80,Moderate,0,0
2026-01-12 21:27:03.135504,26.28,523.3,1474,56,Moderate,0,0
2026-01-12 22:27:03.135504,21.22,613.8,1445,77,Moderate,0,0
2026-01-12 23:27:03.135504,31.58,614.6,219,42,Good,0,0
2026-01-13 00:27:03.135504,27.95,176.5,170,76,Moderate,0,0
2026-01-13 01:27:03.135504,25.56,116.9,186,58,Moderate,0,0
2026-01-13 02:27:03.135504,25.74,176.3,222,46,Good,0,0
2026-01-13 03:27:03.135504,26.65,136.8,189,51,Moderate,0,0
2026-01-13 04:27:03.135504,25.83,170.3,228,51,Moderate,0,0
2026-01-13 05:27:03.135504,22.52,133.7,216,48,Good,0,0
2026-01-13 06:27:03.135504,19.59,125.7,185,62,Moderate,0,0
2026-01-13 07:27:03.135504,23.23,135.9,198,59,Moderate,0,0
2026-01-13 08:27:03.135504,67.89,149.2,3074,86,Moderate,0,0
2026-01-13 09:27:03.135504,78.15,783.4,3103,108,Unhealthy-SG,0,0
2026-01-13 10:27:03.135504,84.22,890.2,3772,117,Unhealthy-SG,0,0
2026-01-13 11:27:03.135504,81.78,897.7,3719,96,Moderate,0,0
2026-01-13 12:27:03.135504,91.8,1064.1,4065,64,Moderate,0,0
2026-01-13 13:27:03.135504,89.43,1043.5,3947,85,Moderate,0,0
2026-01-13 14:27:03.135504,89.54,980.7,3922,88,Moderate,0,0
2026-01-13 15:27:03.135504,82.72,995.0,3897,73,Moderate,0,0
2026-01-13 16:27:03.135504,85.18,939.5,3367,71,Moderate,0,0
2026-01-13 17:27:03.135504,75.93,744.7,3166,103,Unhealthy-SG,0,0
2026-01-13 18:27:03.135504,72.27,591.0,2951,100,Moderate,0,0
2026-01-13 19:27:03.135504,24.17,598.4,1521,81,Moderate,0,0
2026-01-13 20:27:03.135504,26.99,649.2,1470,75,Moderate,0,0
2026-01-13 21:27:03.135504,31.17,595.3,1474,72,Moderate,0,0
2026-01-13 22:27:03.135504,24.25,625.1,1642,64,Moderate,0,0
2026-01-13 23:27:03.135504,28.22,604.0,195,54,Moderate,0,0
2026-01-14 00:27:03.135504,25.42,166.1,183,62,Moderate,0,0
2026-01-14 01:27:03.135504,23.96,171.1,189,54,Moderate,0,0
2026-01-14 02:27:03.135504,19.69,143.2,214,62,Moderate,0,0
2026-01-14 03:27:03.135504,22.89,159.8,231,54,Moderate,0,0
2026-01-14 04:27:03.135504,24.4,132.2,209,46,Good,0,0
2026-01-14 05:27:03.135504,20.17,159.0,212,54,Moderate,0,0
2026-01-14 06:27:03.135504,30.8,161.9,187,63,Moderate,0,0
2026-01-14 07:27:03.135504,25.74,186.2,188,72,Moderate,0,0
2026-01-14 08:27:03.135504,78.75,126.2,2848,99,Moderate,0,0
2026-01-14 09:27:03.135504,77.71,782.5,3583,100,Moderate,0,0
2026-01-14 10:27:03.135504,79.16,883.1,3375,89,Moderate,0,0
2026-01-14 11:27:03.135504,86.69,832.4,3747,93,Moderate,0,0
2026-01-14 12:27:03.135504,90.01,909.6,3497,67,Moderate,0,0
2026-01-14 13:27:03.135504,87.32,984.0,3885,85,Moderate,0,0
2026-01-14 14:27:03.135504,87.64,1084.7,3591,67,Moderate,0,0
2026-01-14 15:27:03.135504,86.4,1045.9,3708,92,Moderate,0,0
2026-01-14 16:27:03.135504,81.62,811.4,3130,80,Moderate,174,0
2026-01-14 17:27:03.135504,78.46,777.5,3465,116,Unhealthy-SG,245,0
2026-01-14 18:27:03.135504,63.49,614.7,3262,112,Unhealthy-SG,106,0
2026-01-14 19:27:03.135504,22.6,647.5,1577,93,Moderate,114,0
2026-01-14 20:27:03.135504,24.37,665.1,1304,81,Moderate,0,0
2026-01-14 21:27:03.135504,22.94,571.2,1575,57,Moderate,0,0
2026-01-14 22:27:03.135504,27.05,633.6,1623,54,Moderate,0,0
2026-01-14 23:27:03.135504,20.5,612.1,194,48,Good,0,0
2026-01-15 00:27:03.135504,26.39,139.5,198,51,Moderate,0,0
2026-01-15 01:27:03.135504,26.9,163.5,215,60,Moderate,0,0
2026-01-15 02:27:03.135504,24.99,147.4,171,56,Moderate,0,0
2026-01-15 03:27:03.135504,32.02,186.7,184,51,Moderate,0,0
2026-01-15 04:27:03.135504,24.85,195.7,186,65,Moderate,0,0
2026-01-15 05:27:03.135504,22.14,158.6,170,54,Moderate,0,0
2026-01-15 06:27:03.135504,21.75,163.8,221,62,Moderate,0,0
2026-01-15 07:27:03.135504,24.98,121.2,182,85,Moderate,0,0
2026-01-15 08:27:03.135504,76.84,168.6,3133,77,Moderate,0,0
2026-01-15 09:27:03.135504,77.28,809.4,3803,97,Moderate,0,0
2026-01-15 10:27:03.135504,81.18,790.5,3840,99,Moderate,0,0
2026-01-15 11:27:03.135504,84.66,969.1,4069,88,Moderate,0,0
2026-01-15 12:27:03.135504,91.9,944.8,3735,94,Moderate,0,0
2026-01-15 13:27:03.135504,91.25,1036.6,3821,92,Moderate,0,0
2026-01-15 14:27:03.135504,82.29,997.1,3529,103,Unhealthy-SG,0,0
2026-01-15 15:27:03.135504,84.35,1005.7,4148,66,Moderate,0,0
2026-01-15 16:27:03.135504,82.65,870.3,3478,80,Moderate,0,0
2026-01-15 17:27:03.135504,79.15,815.1,3405,92,Moderate,0,0
2026-01-15 18:27:03.135504,69.4,568.2,3258,101,Unhealthy-SG,0,0
2026-01-15 19:27:03.135504,24.02,502.4,1463,93,Moderate,0,0
2026-01-15 20:27:03.135504,25.98,595.5,1611,76,Moderate,0,0
2026-01-15 21:27:03.135504,24.15,589.3,1633,49,Good,0,0
2026-01-15 22:27:03.135504,24.03,631.2,1366,64,Moderate,0,0
2026-01-15 23:27:03.135504,18.95,703.8,210,64,Moderate,0,0
2026-01-16 00:27:03.135504,21.33,160.2,212,51,Moderate,0,0
2026-01-16 01:27:03.135504,19.6,120.1,210,42,Good,0,0
2026-01-16 02:27:03.135504,25.04,183.2,196,60,Moderate,0,0
2026-01-16 03:27:03.135504,24.03,137.9,201,39,Good,0,0
2026-01-16 04:27:03.135504,23.5,156.7,204,50,Good,0,0
2026-01-16 05:27:03.135504,23.2,145.6,184,51,Moderate,0,0
2026-01-16 06:27:03.135504,26.04,144.2,193,56,Moderate,0,0
2026-01-16 07:27:03.135504,23.97,165.1,178,55,Moderate,0,0
2026-01-16 08:27:03.135504,66.24,141.0,3078,70,Moderate,0,0
2026-01-16 09:27:03.135504,77.41,730.6,3556,90,Moderate,0,0
2026-01-16 10:27:03.135504,81.35,898.8,4141,99,Moderate,0,0
2026-01-16 11:27:03.135504,83.24,943.1,3979,60,Moderate,0,0
2026-01-16 12:27:03.135504,84.97,890.7,4313,82,Moderate,0,0
2026-01-16 13:27:03.135504,92.11,1059.0,3365,89,Moderate,0,0
2026-01-16 14:27:03.135504,90.28,1021.9,3921,75,Moderate,0,0
2026-01-16 15:27:03.135504,91.54,943.3,3418,78,Moderate,0,0
2026-01-16 16:27:03.135504,77.87,774.8,3333,84,Moderate,244,0
2026-01-16 17:27:03.135504,77.68,814.4,3267,107,Unhealthy-SG,102,0
2026-01-16 18:27:03.135504,72.07,650.3,3002,98,Moderate,213,0
2026-01-16 19:27:03.135504,28.66,632.8,1464,96,Moderate,289,0
2026-01-16 20:27:03.135504,30.2,629.1,1411,58,Moderate,0,0
2026-01-16 21:27:03.135504,24.09,624.8,1317,47,Good,0,0
2026-01-16 22:27:03.135504,26.73,660.3,1657,53,Moderate,0,0
2026-01-16 23:27:03.135504,25.39,607.9,184,50,Good,0,0
2026-01-17 00:27:03.135504,17.64,220.5,98,57,Moderate,0,1
2026-01-17 01:27:03.135504,24.16,259.3,88,53,Moderate,0,1
2026-01-17 02:27:03.135504,15.0,177.8,99,36,Good,0,1
2026-01-17 03:27:03.135504,20.5,193.5,99,36,Good,0,1
2026-01-17 04:27:03.135504,17.51,251.6,85,52,Moderate,0,1
2026-01-17 05:27:03.135504,23.78,188.6,111,60,Moderate,0,1
2026-01-17 06:27:03.135504,28.54,207.9,103,53,Moderate,0,1
2026-01-17 07:27:03.135504,28.1,227.1,93,52,Moderate,0,1
2026-01-17 08:27:03.135504,34.08,206.1,96,80,Moderate,0,1
2026-01-17 09:27:03.135504,31.21,211.1,100,88,Moderate,0,1
2026-01-17 10:27:03.135504,37.56,171.5,481,114,Unhealthy-SG,0,1
2026-01-17 11:27:03.135504,44.62,131.0,486,54,Moderate,0,1
2026-01-17 12:27:03.135504,37.18,205.3,444,82,Moderate,0,1
2026-01-17 13:27:03.135504,38.1,208.3,440,68,Moderate,0,1
2026-01-17 14:27:03.135504,40.64,224.0,448,81,Moderate,0,1
2026-01-17 15:27:03.135504,38.93,177.3,552,85,Moderate,0,1
2026-01-17 16:27:03.135504,36.85,151.9,478,96,Moderate,0,1
2026-01-17 17:27:03.135504,29.4,251.7,97,96,Moderate,0,1
2026-01-17 18:27:03.135504,27.46,239.2,96,94,Moderate,152,1
2026-01-17 19:27:03.135504,17.4,201.6,93,92,Moderate,195,1
2026-01-17 20:27:03.135504,23.73,188.8,94,69,Moderate,93,1
2026-01-17 21:27:03.135504,17.39,190.2,103,70,Moderate,214,1
2026-01-17 22:27:03.135504,20.76,163.7,103,54,Moderate,0,1
2026-01-17 23:27:03.135504,18.4,157.2,82,67,Moderate,0,1
2026-01-18 00:27:03.135504,24.32,164.7,97,48,Good,0,1
2026-01-18 01:27:03.135504,22.5,198.8,88,39,Good,0,1
2026-01-18 02:27:03.135504,19.82,189.6,100,43,Good,0,1
2026-01-18 03:27:03.135504,19.02,209.2,98,39,Good,0,1
2026-01-18 04:27:03.135504,17.57,185.9,88,30,Good,0,1
2026-01-18 05:27:03.135504,21.2,150.2,102,67,Moderate,0,1
2026-01-18 06:27:03.135504,31.76,200.5,92,49,Good,0,1
2026-01-18 07:27:03.135504,28.72,237.1,101,57,Moderate,0,1
2026-01-18 08:27:03.135504,32.17,175.9,93,81,Moderate,0,1
2026-01-18 09:27:03.135504,36.95,179.0,90,95,Moderate,0,1
2026-01-18 10:27:03.135504,34.9,167.2,512,85,Moderate,0,1
2026-01-18 11:27:03.135504,40.09,149.8,476,75,Moderate,0,1
2026-01-18 12:27:03.135504,44.29,202.7,513,80,Moderate,0,1
2026-01-18 13:27:03.135504,35.88,191.1,496,86,Moderate,0,1
2026-01-18 14:27:03.135504,41.39,198.9,521,97,Moderate,0,1
2026-01-18 15:27:03.135504,37.38,231.7,517,81,Moderate,0,1
2026-01-18 16:27:03.135504,35.42,239.1,481,69,Moderate,0,1
2026-01-18 17:27:03.135504,31.96,210.5,104,102,Unhealthy-SG,0,1
2026-01-18 18:27:03.135504,27.05,202.7,97,91,Moderate,0,1
2026-01-18 19:27:03.135504,19.02,204.5,105,98,Moderate,0,1
2026-01-18 20:27:03.135504,23.74,229.2,112,54,Moderate,0,1
2026-01-18 21:27:03.135504,22.27,171.1,113,67,Moderate,0,1
2026-01-18 22:27:03.135504,16.54,204.6,98,63,Moderate,0,1
2026-01-18 23:27:03.135504,22.03,185.7,91,50,Good,0,1
2026-01-19 00:27:03.135504,24.42,148.0,203,44,Good,0,0
2026-01-19 01:27:03.135504,23.86,147.6,179,30,Good,0,0
2026-01-19 02:27:03.135504,22.2,156.8,207,46,Good,0,0
2026-01-19 03:27:03.135504,27.16,163.4,193,46,Good,0,0
2026-01-19 04:27:03.135504,26.55,181.0,175,46,Good,0,0
2026-01-19 05:27:03.135504,21.6,151.6,168,58,Moderate,0,0
2026-01-19 06:27:03.135504,23.76,165.7,185,59,Moderate,0,0
2026-01-19 07:27:03.135504,23.95,138.0,176,53,Moderate,0,0
2026-01-19 08:27:03.135504,69.8,169.0,3062,96,Moderate,0,0
2026-01-19 09:27:03.135504,78.88,791.9,2941,95,Moderate,0,0
2026-01-19 10:27:03.135504,83.06,812.1,3315,109,Unhealthy-SG,0,0
2026-01-19 11:27:03.135504,86.95,885.7,3987,77,Moderate,0,0
2026-01-19 12:27:03.135504,88.72,1020.6,4109,71,Moderate,0,0
