timestamp,user_id,device_type,heart_rate_bpm,steps,spo2_pct,skin_temp_c,is_sleeping,calories_kcal,battery_pct
2026-02-28T04:21:38.272428,user_002,HealthWatch X,57.0,0,96.6,36.3,1,19.9,88
2026-02-28T04:30:38.272428,user_002,HealthWatch X,55.6,9,97.6,36.3,1,22.8,86
2026-02-28T05:54:38.272428,user_002,HealthWatch X,58.5,2,98.2,36.2,1,22.5,83
2026-02-28T07:01:38.272428,user_002,HealthWatch X,111.2,95,97.5,36.3,0,25.5,77
2026-02-28T08:03:38.272428,user_002,HealthWatch X,105.2,436,96.9,36.5,0,38.3,75
2026-02-28T08:45:38.272428,user_002,HealthWatch X,125.0,317,97.9,36.5,0,28.3,75
2026-02-28T10:00:38.272428,user_002,HealthWatch X,70.5,30,96.0,36.3,0,25.2,69
2026-02-28T10:26:38.272428,user_002,HealthWatch X,73.1,138,98.3,36.7,0,20.0,65
2026-02-28T12:16:38.272428,user_002,HealthWatch X,74.1,72,97.7,36.7,0,20.8,58
2026-02-28T12:56:38.272428,user_002,HealthWatch X,75.1,930,97.7,36.4,0,58.0,59
2026-02-28T14:05:38.272428,user_002,HealthWatch X,76.6,321,96.6,36.4,0,25.0,54
2026-02-28T14:37:38.272428,user_002,HealthWatch X,82.5,78,98.0,36.4,0,19.4,49
2026-02-28T16:08:38.272428,user_002,HealthWatch X,77.2,40,97.6,36.5,0,17.9,48
2026-02-28T17:04:38.272428,user_002,HealthWatch X,78.2,101,97.0,36.2,0,20.0,41
2026-02-28T17:37:38.272428,user_002,HealthWatch X,112.2,336,97.3,35.9,0,32.4,40
2026-02-28T18:46:38.272428,user_002,HealthWatch X,98.0,790,98.4,36.4,0,49.3,35
2026-02-28T19:49:38.272428,user_002,HealthWatch X,118.4,184,98.5,36.2,0,28.0,36
2026-02-28T20:37:38.272428,user_002,HealthWatch X,66.4,87,97.6,35.4,0,18.1,30
2026-02-28T21:53:38.272428,user_002,HealthWatch X,63.6,183,98.0,35.6,0,18.3,24
2026-02-28T23:02:38.272428,user_002,HealthWatch X,67.1,39,97.4,35.6,0,12.6,26
2026-02-28T23:48:38.272428,user_002,HealthWatch X,69.6,174,97.4,35.8,1,29.8,20
2026-03-01T01:14:38.272428,user_002,HealthWatch X,56.3,3,98.4,35.7,1,12.8,101
2026-03-01T02:00:38.272428,user_002,HealthWatch X,55.9,3,96.7,35.5,1,18.9,95
2026-03-01T02:55:38.272428,user_002,HealthWatch X,54.7,8,97.6,36.0,1,23.9,91
2026-03-01T03:24:38.272428,user_002,HealthWatch X,54.5,4,96.7,36.2,1,16.6,90
2026-03-01T04:47:38.272428,user_002,HealthWatch X,59.3,0,97.3,36.1,1,18.1,85
2026-03-01T06:06:38.272428,user_002,HealthWatch X,56.9,6,98.6,36.2,1,18.0,82
2026-03-01T06:57:38.272428,user_002,HealthWatch X,103.2,86,98.0,36.5,0,18.3,75
2026-03-01T08:04:38.272428,user_002,HealthWatch X,109.7,848,98.6,36.7,0,59.8,75
2026-03-01T09:18:38.272428,user_002,HealthWatch X,108.7,436,98.1,36.5,0,37.9,69
2026-03-01T10:15:38.272428,user_002,HealthWatch X,84.0,153,97.0,36.8,0,25.0,65
2026-03-01T11:01:38.272428,user_002,HealthWatch X,80.0,88,97.2,37.0,0,23.0,63
2026-03-01T12:11:38.272428,user_002,HealthWatch X,69.5,135,96.1,36.7,0,16.8,58
2026-03-01T13:09:38.272428,user_002,HealthWatch X,78.2,1188,98.2,36.7,0,59.2,58
2026-03-01T13:42:38.272428,user_002,HealthWatch X,73.1,318,97.1,36.5,0,32.0,57
2026-03-01T14:53:38.272428,user_002,HealthWatch X,73.7,75,96.4,36.4,0,23.8,52
2026-03-01T15:36:38.272428,user_002,HealthWatch X,69.1,133,97.2,36.4,0,29.7,48
2026-03-01T16:47:38.272428,user_002,HealthWatch X,77.7,129,98.3,36.3,0,29.3,42
2026-03-01T18:20:38.272428,user_002,HealthWatch X,115.9,992,96.5,36.1,0,56.3,43
2026-03-01T18:27:38.272428,user_002,HealthWatch X,116.0,467,98.0,35.9,0,44.4,38
2026-03-01T19:36:38.272428,user_002,HealthWatch X,105.6,58,97.6,36.0,0,20.6,35
2026-03-01T20:46:38.272428,user_002,HealthWatch X,76.5,120,98.7,35.7,0,23.9,30
2026-03-01T21:41:38.272428,user_002,HealthWatch X,67.1,184,97.7,36.0,0,31.1,26
2026-03-01T22:33:38.272428,user_002,HealthWatch X,66.5,187,96.6,36.0,0,21.8,24
2026-03-02T00:00:38.272428,user_002,HealthWatch X,65.5,111,97.4,35.5,1,25.0,21
2026-03-02T00:42:38.272428,user_002,HealthWatch X,56.2,4,96.2,35.5,1,21.1,104
2026-03-02T01:34:38.272428,user_002,HealthWatch X,56.6,5,97.1,36.0,1,16.0,100
2026-03-02T03:01:38.272428,user_002,HealthWatch X,58.8,1,97.7,35.9,1,20.6,94
2026-03-02T03:47:38.272428,user_002,HealthWatch X,53.9,5,96.5,35.8,1,19.4,91
2026-03-02T04:35:38.272428,user_002,HealthWatch X,53.5,1,96.2,36.0,1,19.3,86
2026-03-02T06:09:38.272428,user_002,HealthWatch X,57.0,0,97.5,36.6,1,10.1,80
2026-03-02T06:53:38.272428,user_002,HealthWatch X,108.0,192,97.4,36.4,0,34.2,79
2026-03-02T08:16:38.272428,user_002,HealthWatch X,102.0,801,98.4,36.5,0,47.3,76
2026-03-02T08:57:38.272428,user_002,HealthWatch X,112.4,752,98.1,36.8,0,55.0,73
2026-03-02T09:55:38.272428,user_002,HealthWatch X,77.5,29,97.0,36.3,0,15.1,68
2026-03-02T10:54:38.272428,user_002,HealthWatch X,74.3,135,97.4,36.6,0,28.0,63
2026-03-02T11:58:38.272428,user_002,HealthWatch X,73.4,94,97.3,36.8,0,23.2,63
2026-03-02T13:21:38.272428,user_002,HealthWatch X,68.1,1159,97.0,36.5,0,62.2,55
2026-03-02T13:35:38.272428,user_002,HealthWatch X,76.8,343,96.5,36.7,0,35.9,55
2026-03-02T14:41:38.272428,user_002,HealthWatch X,76.9,28,98.1,36.4,0,19.1,49
2026-03-02T15:36:38.272428,user_002,HealthWatch X,75.9,94,97.4,36.3,0,28.3,46
2026-03-02T16:44:38.272428,user_002,HealthWatch X,83.1,191,98.1,36.1,0,23.8,46
2026-03-02T17:30:38.272428,user_002,HealthWatch X,97.9,721,98.1,35.6,0,42.5,38
2026-03-02T19:02:38.272428,user_002,HealthWatch X,104.0,481,97.7,36.2,0,46.0,40
2026-03-02T20:08:38.272428,user_002,HealthWatch X,96.6,115,97.6,36.1,0,30.4,32
2026-03-02T21:08:38.272428,user_002,HealthWatch X,71.5,181,97.5,36.0,0,32.2,28
2026-03-02T21:27:38.272428,user_002,HealthWatch X,68.8,188,97.3,35.9,0,29.9,28
2026-03-02T22:49:38.272428,user_002,HealthWatch X,73.8,174,97.3,35.6,0,18.3,23
2026-03-02T23:41:38.272428,user_002,HealthWatch X,69.0,37,97.2,35.6,1,22.8,18
2026-03-03T00:58:38.272428,user_002,HealthWatch X,59.5,0,98.4,35.7,1,19.2,98
2026-03-03T01:54:38.272428,user_002,HealthWatch X,54.4,0,98.0,35.8,1,16.4,94
2026-03-03T03:08:38.272428,user_002,HealthWatch X,58.3,1,97.5,36.1,1,23.1,95
2026-03-03T03:41:38.272428,user_002,HealthWatch X,60.4,7,98.0,36.2,1,24.2,92
2026-03-03T05:05:38.272428,user_002,HealthWatch X,55.3,9,97.7,36.0,1,15.7,88
2026-03-03T05:37:38.272428,user_002,HealthWatch X,55.6,3,97.8,36.7,1,16.4,80
2026-03-03T06:43:38.272428,user_002,HealthWatch X,117.0,188,97.1,36.4,0,29.1,79
2026-03-03T08:01:38.272428,user_002,HealthWatch X,100.1,625,97.3,36.9,0,48.2,78
2026-03-03T08:53:38.272428,user_002,HealthWatch X,105.2,1043,98.0,36.7,0,58.1,74
2026-03-03T09:48:38.272428,user_002,HealthWatch X,74.7,190,96.4,36.8,0,30.0,66
2026-03-03T10:55:38.272428,user_002,HealthWatch X,70.1,137,98.0,36.5,0,17.1,64
2026-03-03T11:59:38.272428,user_002,HealthWatch X,67.5,190,97.6,36.7,0,27.4,60
2026-03-03T12:27:38.272428,user_002,HealthWatch X,75.3,1059,97.4,36.8,0,59.7,59
2026-03-03T14:18:38.272428,user_002,HealthWatch X,78.3,910,97.1,36.4,0,54.9,55
2026-03-03T14:40:38.272428,user_002,HealthWatch X,73.8,90,97.3,36.2,0,22.2,52
2026-03-03T16:08:38.272428,user_002,HealthWatch X,83.3,130,97.7,36.3,0,21.5,48
2026-03-03T16:37:38.272428,user_002,HealthWatch X,69.1,191,97.1,36.3,0,25.3,46
2026-03-03T17:29:38.272428,user_002,HealthWatch X,105.5,1112,98.4,35.9,0,66.3,41
2026-03-03T18:45:38.272428,user_002,HealthWatch X,98.1,768,97.7,35.6,0,53.4,37
2026-03-03T19:24:38.272428,user_002,HealthWatch X,108.7,56,97.1,36.2,0,17.0,34
2026-03-03T21:15:38.272428,user_002,HealthWatch X,68.0,118,97.5,35.3,0,17.9,30
2026-03-03T21:55:38.272428,user_002,HealthWatch X,69.9,108,97.2,35.4,0,15.5,26
2026-03-03T22:51:38.272428,user_002,HealthWatch X,70.2,117,97.9,35.6,0,24.0,24
2026-03-03T23:26:38.272428,user_002,HealthWatch X,70.5,114,97.3,35.7,1,19.3,17
2026-03-04T00:54:38.272428,user_002,HealthWatch X,54.9,3,98.4,35.8,1,22.3,97
2026-03-04T02:17:38.272428,user_002,HealthWatch X,56.7,9,97.2,35.8,1,17.7,100
2026-03-04T02:24:38.272428,user_002,HealthWatch X,57.0,4,97.3,36.2,1,24.4,92
2026-03-04T03:43:38.272428,user_002,HealthWatch X,57.4,9,97.5,36.1,1,12.3,88
2026-03-04T05:09:38.272428,user_002,HealthWatch X,56.0,7,97.7,36.6,1,12.4,86
2026-03-04T06:05:38.272428,user_002,HealthWatch X,56.8,4,96.7,36.1,1,10.3,82
2026-03-04T06:45:38.272428,user_002,HealthWatch X,90.5,128,97.0,36.2,0,19.4,79
2026-03-04T08:12:38.272428,user_002,HealthWatch X,113.0,561,99.5,36.4,0,40.5,73
2026-03-04T09:15:38.272428,user_002,HealthWatch X,93.9,496,97.0,36.2,0,32.5,74
2026-03-04T10:22:38.272428,user_002,HealthWatch X,75.0,65,96.4,36.9,0,18.0,68
2026-03-04T10:26:38.272428,user_002,HealthWatch X,74.2,198,98.3,36.8,0,25.8,62
2026-03-04T11:26:38.272428,user_002,HealthWatch X,73.5,50,97.9,36.6,0,19.1,61
2026-03-04T13:06:38.272428,user_002,HealthWatch X,74.8,654,96.6,37.0,0,47.3,56
2026-03-04T14:05:38.272428,user_002,HealthWatch X,84.7,382,98.6,37.0,0,29.8,56
2026-03-04T14:43:38.272428,user_002,HealthWatch X,72.5,190,96.9,36.4,0,18.6,54
2026-03-04T16:00:38.272428,user_002,HealthWatch X,74.0,148,97.6,36.6,0,27.0,44
2026-03-04T17:10:38.272428,user_002,HealthWatch X,83.4,129,98.3,36.1,0,28.1,44
2026-03-04T17:34:38.272428,user_002,HealthWatch X,108.1,748,97.4,36.0,0,45.6,40
2026-03-04T19:20:38.272428,user_002,HealthWatch X,114.9,326,96.2,35.8,0,37.3,36
2026-03-04T19:53:38.272428,user_002,HealthWatch X,108.8,138,96.5,35.8,0,23.9,33
2026-03-04T20:52:38.272428,user_002,HealthWatch X,68.0,133,97.7,35.9,0,18.2,29
2026-03-04T21:29:38.272428,user_002,HealthWatch X,69.5,169,97.1,36.0,0,31.6,29
2026-03-04T22:43:38.272428,user_002,HealthWatch X,68.9,41,97.0,36.2,0,18.9,22
2026-03-05T00:00:38.272428,user_002,HealthWatch X,70.3,130,96.9,35.7,1,19.9,18
2026-02-19T01:11:38.272428,user_003,PulseTrack 3,56.9,7,97.0,35.7,1,17.2,101
2026-02-19T02:06:38.272428,user_003,PulseTrack 3,54.9,8,97.6,36.0,1,16.3,96
2026-02-19T02:47:38.272428,user_003,PulseTrack 3,56.4,8,97.3,36.0,1,23.7,94
2026-02-19T03:37:38.272428,user_003,PulseTrack 3,57.8,3,97.6,36.0,1,12.0,90
2026-02-19T04:41:38.272428,user_003,PulseTrack 3,57.2,3,97.1,36.4,1,23.2,83
2026-02-19T05:54:38.272428,user_003,PulseTrack 3,55.3,2,97.0,36.6,1,11.1,87
2026-02-19T07:06:38.272428,user_003,PulseTrack 3,89.4,109,97.0,36.2,0,21.8,79
2026-02-19T08:06:38.272428,user_003,PulseTrack 3,102.7,947,97.6,36.6,0,52.8,76
2026-02-19T09:10:38.272428,user_003,PulseTrack 3,108.7,491,97.9,36.9,0,34.3,72
2026-02-19T10:12:38.272428,user_003,PulseTrack 3,70.4,89,96.7,36.8,0,25.4,68
2026-02-19T10:38:38.272428,user_003,PulseTrack 3,75.6,77,97.2,36.5,0,15.6,65
2026-02-19T11:37:38.272428,user_003,PulseTrack 3,75.8,163,97.3,36.7,0,24.0,60
2026-02-19T13:10:38.272428,user_003,PulseTrack 3,67.5,998,96.9,36.7,0,50.9,53
2026-02-19T14:20:38.272428,user_003,PulseTrack 3,74.7,715,97.0,36.4,0,40.2,53
2026-02-19T14:34:38.272428,user_003,PulseTrack 3,80.4,167,96.8,36.4,0,28.8,52
2026-02-19T15:54:38.272428,user_003,PulseTrack 3,72.8,56,97.3,36.4,0,17.4,44
2026-02-19T16:52:38.272428,user_003,PulseTrack 3,71.2,122,97.0,36.1,0,22.5,44
2026-02-19T17:27:38.272428,user_003,PulseTrack 3,93.1,513,97.1,35.8,0,44.8,39
2026-02-19T18:36:38.272428,user_003,PulseTrack 3,103.0,581,97.0,35.7,0,45.5,39
2026-02-19T20:07:38.272428,user_003,PulseTrack 3,100.9,194,97.2,35.6,0,21.3,34
2026-02-19T20:29:38.272428,user_003,PulseTrack 3,62.8,69,98.0,35.7,0,13.2,30
2026-02-19T21:26:38.272428,user_003,PulseTrack 3,71.2,55,96.6,36.1,0,18.8,27
2026-02-19T22:28:38.272428,user_003,PulseTrack 3,71.8,69,97.7,35.7,0,16.4,18
2026-02-20T00:12:38.272428,user_003,PulseTrack 3,67.6,103,97.2,35.8,1,23.9,16
2026-02-20T00:41:38.272428,user_003,PulseTrack 3,57.1,3,97.6,35.9,1,16.3,100
2026-02-20T01:56:38.272428,user_003,PulseTrack 3,56.9,8,97.2,35.5,1,18.6,99
2026-02-20T03:15:38.272428,user_003,PulseTrack 3,56.0,0,98.3,36.0,1,19.6,93
2026-02-20T03:35:38.272428,user_003,PulseTrack 3,56.4,7,97.2,36.1,1,17.8,88
2026-02-20T04:40:38.272428,user_003,PulseTrack 3,54.4,4,96.6,36.3,1,10.8,86
2026-02-20T06:09:38.272428,user_003,PulseTrack 3,55.9,7,95.9,36.2,1,14.3,81
2026-02-20T06:59:38.272428,user_003,PulseTrack 3,115.6,163,97.2,36.7,0,24.0,78
2026-02-20T07:52:38.272428,user_003,PulseTrack 3,103.5,1085,97.3,36.3,0,63.2,82
2026-02-20T09:23:38.272428,user_003,PulseTrack 3,105.2,896,97.0,36.3,0,53.5,73
2026-02-20T10:01:38.272428,user_003,PulseTrack 3,80.2,84,97.3,36.6,0,17.0,72
2026-02-20T11:00:38.272428,user_003,PulseTrack 3,81.1,144,96.8,36.3,0,27.3,70
2026-02-20T12:00:38.272428,user_003,PulseTrack 3,80.0,129,97.4,36.7,0,19.4,61
2026-02-20T12:52:38.272428,user_003,PulseTrack 3,70.2,1177,98.4,36.1,0,70.9,56
2026-02-20T14:15:38.272428,user_003,PulseTrack 3,72.9,1014,97.0,36.2,0,51.5,55
2026-02-20T14:55:38.272428,user_003,PulseTrack 3,68.2,84,97.7,36.4,0,20.2,50
2026-02-20T15:56:38.272428,user_003,PulseTrack 3,71.1,134,96.9,36.3,0,29.4,48
2026-02-20T16:39:38.272428,user_003,PulseTrack 3,76.0,187,98.1,36.5,0,25.0,47
2026-02-20T17:40:38.272428,user_003,PulseTrack 3,104.2,1001,96.6,36.2,0,64.4,41
2026-02-20T18:56:38.272428,user_003,PulseTrack 3,111.4,520,97.0,35.8,0,43.3,41
2026-02-20T20:12:38.272428,user_003,PulseTrack 3,112.1,111,98.0,35.5,0,30.4,36
2026-02-20T21:06:38.272428,user_003,PulseTrack 3,72.8,73,98.8,36.2,0,25.8,31
2026-02-20T22:22:38.272428,user_003,PulseTrack 3,71.4,163,97.0,35.7,0,31.5,25
2026-02-20T23:02:38.272428,user_003,PulseTrack 3,70.4,107,96.7,35.4,0,17.4,20
2026-02-21T00:11:38.272428,user_003,PulseTrack 3,69.1,130,97.9,35.5,1,26.9,23
2026-02-21T00:25:38.272428,user_003,PulseTrack 3,54.1,5,98.2,36.1,1,12.0,94
2026-02-21T01:34:38.272428,user_003,PulseTrack 3,56.6,0,97.4,35.9,1,10.8,99
2026-02-21T03:05:38.272428,user_003,PulseTrack 3,54.1,6,98.3,36.0,1,17.2,92
2026-02-21T03:36:38.272428,user_003,PulseTrack 3,56.9,0,97.0,36.0,1,11.1,88
2026-02-21T04:25:38.272428,user_003,PulseTrack 3,54.0,0,98.1,36.1,1,23.1,84
2026-02-21T06:21:38.272428,user_003,PulseTrack 3,55.4,4,98.1,36.1,1,22.7,83
2026-02-21T07:06:38.272428,user_003,PulseTrack 3,109.0,58,97.9,36.6,0,19.1,76
2026-02-21T07:32:38.272428,user_003,PulseTrack 3,103.4,720,97.5,36.3,0,49.0,75
2026-02-21T09:12:38.272428,user_003,PulseTrack 3,89.3,493,97.1,36.5,0,46.7,71
2026-02-21T09:30:38.272428,user_003,PulseTrack 3,77.7,67,98.1,37.0,0,14.7,71
2026-02-21T10:52:38.272428,user_003,PulseTrack 3,73.5,64,98.1,36.9,0,23.7,68
2026-02-21T12:04:38.272428,user_003,PulseTrack 3,69.8,47,97.2,37.0,0,16.9,62
2026-02-21T12:37:38.272428,user_003,PulseTrack 3,75.7,551,97.7,36.5,0,43.6,57
2026-02-21T13:40:38.272428,user_003,PulseTrack 3,71.3,466,98.2,36.7,0,33.6,56
2026-02-21T15:02:38.272428,user_003,PulseTrack 3,78.9,96,97.6,36.7,0,21.8,52
2026-02-21T15:49:38.272428,user_003,PulseTrack 3,75.8,185,98.0,36.4,0,24.5,45
2026-02-21T16:55:38.272428,user_003,PulseTrack 3,74.4,83,97.4,36.1,0,18.7,43
2026-02-21T17:24:38.272428,user_003,PulseTrack 3,102.2,874,96.6,35.7,0,57.9,35
2026-02-21T19:00:38.272428,user_003,PulseTrack 3,97.4,969,97.1,35.9,0,59.0,40
2026-02-21T19:29:38.272428,user_003,PulseTrack 3,84.6,119,97.7,36.0,0,25.1,33
2026-02-21T21:09:38.272428,user_003,PulseTrack 3,67.7,180,96.9,35.6,0,19.1,31
2026-02-21T21:59:38.272428,user_003,PulseTrack 3,72.6,183,97.8,35.6,0,19.3,27
2026-02-21T22:47:38.272428,user_003,PulseTrack 3,68.0,142,97.7,35.9,0,18.8,22
2026-02-21T23:50:38.272428,user_003,PulseTrack 3,70.7,191,97.1,35.5,1,29.6,19
2026-02-22T01:09:38.272428,user_003,PulseTrack 3,55.9,9,96.8,35.8,1,23.6,101
2026-02-22T01:24:38.272428,user_003,PulseTrack 3,54.4,6,97.8,35.7,1,12.1,94
2026-02-22T03:06:38.272428,user_003,PulseTrack 3,56.9,0,97.8,35.8,1,22.6,92
2026-02-22T03:26:38.272428,user_003,PulseTrack 3,54.9,6,97.4,35.9,1,18.5,88
2026-02-22T04:32:38.272428,user_003,PulseTrack 3,54.8,0,97.9,36.1,1,16.8,86
2026-02-22T05:59:38.272428,user_003,PulseTrack 3,50.2,0,98.0,36.2,1,15.7,81
2026-02-22T07:15:38.272428,user_003,PulseTrack 3,115.9,23,97.3,36.5,0,24.5,78
2026-02-22T07:30:38.272428,user_003,PulseTrack 3,103.8,412,97.9,36.5,0,40.9,75
2026-02-22T08:25:38.272428,user_003,PulseTrack 3,123.8,779,97.7,36.3,0,49.3,73
2026-02-22T10:22:38.272428,user_003,PulseTrack 3,75.7,108,98.2,36.4,0,20.8,73
2026-02-22T10:29:38.272428,user_003,PulseTrack 3,71.2,136,97.1,36.8,0,20.9,64
2026-02-22T12:15:38.272428,user_003,PulseTrack 3,71.7,151,97.1,36.8,0,27.0,62
2026-02-22T12:35:38.272428,user_003,PulseTrack 3,72.1,427,96.9,36.2,0,36.7,59
2026-02-22T14:22:38.272428,user_003,PulseTrack 3,66.8,929,97.9,36.8,0,54.9,51
2026-02-22T14:51:38.272428,user_003,PulseTrack 3,73.6,51,98.0,36.5,0,26.1,49
2026-02-22T15:55:38.272428,user_003,PulseTrack 3,75.2,39,97.3,36.3,0,26.2,50
2026-02-22T16:57:38.272428,user_003,PulseTrack 3,79.1,142,97.7,36.0,0,30.3,43
2026-02-22T17:42:38.272428,user_003,PulseTrack 3,96.6,978,97.4,36.0,0,55.8,38
2026-02-22T18:35:38.272428,user_003,PulseTrack 3,99.4,343,97.9,36.1,0,33.5,37
2026-02-22T19:53:38.272428,user_003,PulseTrack 3,94.2,98,96.9,35.9,0,20.9,35
2026-02-22T21:01:38.272428,user_003,PulseTrack 3,69.3,61,98.3,35.3,0,20.3,28
2026-02-22T21:27:38.272428,user_003,PulseTrack 3,70.0,126,97.4,35.5,0,19.7,28
2026-02-22T22:47:38.272428,user_003,PulseTrack 3,67.8,173,98.2,35.9,0,24.7,25
2026-02-23T00:15:38.272428,user_003,PulseTrack 3,68.6,186,97.4,35.7,1,25.9,20
2026-02-23T01:04:38.272428,user_003,PulseTrack 3,54.3,5,97.0,35.8,1,13.3,98
2026-02-23T01:28:38.272428,user_003,PulseTrack 3,56.7,6,97.5,35.7,1,15.2,95
2026-02-23T02:36:38.272428,user_003,PulseTrack 3,57.1,0,98.1,35.8,1,17.3,93
2026-02-23T03:59:38.272428,user_003,PulseTrack 3,54.5,0,97.5,36.5,1,15.7,89
2026-02-23T04:51:38.272428,user_003,PulseTrack 3,53.9,6,96.1,36.1,1,10.3,89
2026-02-23T05:24:38.272428,user_003,PulseTrack 3,54.5,9,97.7,36.5,1,20.6,82
2026-02-23T06:41:38.272428,user_003,PulseTrack 3,103.6,39,96.8,36.5,0,25.0,78
2026-02-23T08:20:38.272428,user_003,PulseTrack 3,110.2,595,97.6,36.7,0,46.1,75
2026-02-23T09:11:38.272428,user_003,PulseTrack 3,105.3,587,97.3,36.4,0,45.1,75
2026-02-23T10:03:38.272428,user_003,PulseTrack 3,68.6,177,97.0,37.0,0,28.4,70
2026-02-23T10:55:38.272428,user_003,PulseTrack 3,83.0,107,97.2,36.8,0,30.2,62
2026-02-23T11:26:38.272428,user_003,PulseTrack 3,79.4,115,97.5,36.7,0,26.0,63
2026-02-23T12:38:38.272428,user_003,PulseTrack 3,65.6,867,97.0,36.7,0,58.5,58
2026-02-23T14:00:38.272428,user_003,PulseTrack 3,62.7,893,97.7,36.5,0,52.8,53
2026-02-23T14:52:38.272428,user_003,PulseTrack 3,77.4,101,95.9,36.2,0,26.1,54
2026-02-23T15:46:38.272428,user_003,PulseTrack 3,62.4,166,97.8,36.5,0,17.4,48
2026-02-23T16:29:38.272428,user_003,PulseTrack 3,72.4,147,97.1,35.8,0,27.6,43
2026-02-23T17:40:38.272428,user_003,PulseTrack 3,128.1,770,98.0,35.8,0,60.0,43
2026-02-23T18:56:38.272428,user_003,PulseTrack 3,94.3,839,97.1,36.4,0,57.0,33
2026-02-23T20:07:38.272428,user_003,PulseTrack 3,114.8,30,97.4,35.7,0,22.2,35
2026-02-23T20:37:38.272428,user_003,PulseTrack 3,69.8,50,97.4,35.6,0,13.3,30
2026-02-23T21:50:38.272428,user_003,PulseTrack 3,68.2,165,97.6,36.2,0,18.5,30
2026-02-23T22:35:38.272428,user_003,PulseTrack 3,69.8,55,98.4,35.7,0,15.2,21
2026-02-23T23:37:38.272428,user_003,PulseTrack 3,70.5,191,98.1,35.9,1,24.3,19
2026-02-24T01:01:38.272428,user_003,PulseTrack 3,57.6,3,96.8,35.6,1,15.3,103
2026-02-24T02:00:38.272428,user_003,PulseTrack 3,58.1,7,97.4,36.0,1,22.2,96
2026-02-24T02:27:38.272428,user_003,PulseTrack 3,55.8,9,98.5,36.2,1,14.9,93
2026-02-24T03:55:38.272428,user_003,PulseTrack 3,55.6,4,97.1,35.9,1,15.9,89
2026-02-24T04:27:38.272428,user_003,PulseTrack 3,56.0,0,97.4,35.8,1,10.2,84
2026-02-24T05:33:38.272428,user_003,PulseTrack 3,57.6,6,97.8,36.7,1,17.6,81
2026-02-24T06:38:38.272428,user_003,PulseTrack 3,98.3,192,97.4,36.8,0,24.3,79
2026-02-24T07:42:38.272428,user_003,PulseTrack 3,111.6,369,97.1,36.7,0,30.7,76
2026-02-24T08:58:38.272428,user_003,PulseTrack 3,111.1,315,97.4,36.8,0,38.9,70
2026-02-24T09:36:38.272428,user_003,PulseTrack 3,65.7,44,97.7,37.0,0,19.8,69
2026-02-24T11:21:38.272428,user_003,PulseTrack 3,77.5,42,96.8,36.6,0,13.2,69
2026-02-24T11:37:38.272428,user_003,PulseTrack 3,63.0,152,97.4,36.4,0,24.4,62
2026-02-24T13:02:38.272428,user_003,PulseTrack 3,79.8,654,98.4,36.5,0,38.7,55
2026-02-24T13:26:38.272428,user_003,PulseTrack 3,76.7,419,97.0,36.7,0,34.5,53
2026-02-24T14:30:38.272428,user_003,PulseTrack 3,74.0,115,97.2,36.5,0,24.6,52
2026-02-24T15:37:38.272428,user_003,PulseTrack 3,70.4,156,97.5,36.4,0,20.4,48
2026-02-24T16:54:38.272428,user_003,PulseTrack 3,80.5,106,97.0,36.1,0,24.5,41
2026-02-24T17:55:38.272428,user_003,PulseTrack 3,98.9,884,97.3,36.0,0,55.3,39
2026-02-24T18:26:38.272428,user_003,PulseTrack 3,100.1,536,96.8,35.7,0,35.2,33
2026-02-24T19:31:38.272428,user_003,PulseTrack 3,103.5,25,97.1,35.8,0,26.6,35
2026-02-24T20:50:38.272428,user_003,PulseTrack 3,70.5,104,98.8,35.9,0,16.1,29
2026-02-24T21:52:38.272428,user_003,PulseTrack 3,71.0,149,98.5,35.8,0,24.3,31
2026-02-24T22:34:38.272428,user_003,PulseTrack 3,68.1,82,97.6,35.9,0,23.3,19
2026-02-24T23:25:38.272428,user_003,PulseTrack 3,70.2,62,96.8,35.7,1,16.1,20
2026-02-25T01:20:38.272428,user_003,PulseTrack 3,59.0,7,97.4,36.1,1,23.3,97
2026-02-25T02:08:38.272428,user_003,PulseTrack 3,58.0,0,97.7,35.8,1,10.8,95
2026-02-25T03:15:38.272428,user_003,PulseTrack 3,55.9,6,98.3,36.3,1,19.2,93
2026-02-25T03:48:38.272428,user_003,PulseTrack 3,52.8,7,97.8,36.4,1,12.7,92
2026-02-25T05:08:38.272428,user_003,PulseTrack 3,57.0,5,97.5,36.2,1,10.4,84
2026-02-25T05:32:38.272428,user_003,PulseTrack 3,57.8,1,97.8,36.4,1,13.1,85
2026-02-25T07:14:38.272428,user_003,PulseTrack 3,96.1,67,98.6,36.5,0,30.0,79
2026-02-25T07:54:38.272428,user_003,PulseTrack 3,90.2,1087,98.8,36.4,0,57.3,72
2026-02-25T08:46:38.272428,user_003,PulseTrack 3,102.0,1129,97.6,36.4,0,63.4,73
2026-02-25T09:46:38.272428,user_003,PulseTrack 3,83.0,69,96.5,36.4,0,26.3,69
2026-02-25T10:51:38.272428,user_003,PulseTrack 3,75.6,173,98.7,37.0,0,25.5,63
2026-02-25T12:03:38.272428,user_003,PulseTrack 3,83.5,124,96.6,37.1,0,17.0,61
2026-02-25T12:31:38.272428,user_003,PulseTrack 3,71.2,621,97.4,36.1,0,49.0,56
2026-02-25T13:50:38.272428,user_003,PulseTrack 3,72.1,427,96.6,36.7,0,41.1,52
